Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
38,800,2200,4600,5200,5800,8200,9300,16300,12200,17000,20900,21200,21700,23400,23200,28300,33900,54700,31500,43000,34900,36400,38400,41300,51400,47000,73500,58600,62500,54000,54400,72800,59500,63100,63100,65600,87300,70900,142800,93400,79900,78900,81100,84300,99800,87900,90700,92900,95800,98800,100100,125800,102600,116200,108800,110300,113500,115800,118600,124000,121400,123800,127200,132000,135400,137800,136200,137700,141600,145900,159500,148200,148700,171200,155000,188500,160100,186700,169900,165500,171300,172700,173900,177800,179500,189600,186400,187400,191200,197200,208500,195900,198800,273600,204500,260100,209400,321000,212600,259700
39,700,2000,4300,5600,6000,8200,10100,16900,12500,17000,21000,21500,20700,22500,23600,27900,35300,35400,31500,39300,35100,36300,45300,40400,43900,45300,71700,50300,51200,53000,55100,72200,59900,63100,63100,75800,86500,68900,231800,92800,78600,79700,81000,84700,92500,87300,110900,94800,94700,98100,99500,122400,105200,105300,107600,110500,117100,114200,120200,119800,225300,126300,128000,131100,135200,145100,148800,138300,141800,143300,165200,149000,149100,183200,154900,171800,173000,162700,166000,168500,169500,170900,176800,176700,184400,183000,185500,195400,190700,229000,204700,194900,198300,296500,202200,260600,208500,270300,214400,236900
40,800,2200,4500,5800,6200,8100,10000,16800,12400,17300,19100,21400,23000,22700,23400,29100,30800,34300,30900,41000,34800,36800,44600,41000,49900,44100,74300,49800,51600,56200,55400,72700,59700,66300,63100,65700,86600,69500,73300,79200,78700,77700,81500,84300,85300,87000,96400,95200,95400,98800,98400,125100,103700,106000,109000,112100,114200,116000,119500,118800,171200,126900,151200,131400,142200,133700,146000,138100,148300,142700,204200,149900,158600,170800,155800,161400,159700,164500,165700,250900,170700,172000,174000,177900,178200,181100,187100,195300,191200,209300,196700,196300,199300,241200,206500,249400,208800,232200,221300,220000
41,700,2000,4500,5700,6300,8300,10700,38900,12200,17600,20100,38800,22500,23900,23200,29300,32800,30600,30700,40500,34200,35700,46700,40600,51200,43800,70800,52600,51100,59200,55100,73300,60100,70700,62700,65600,84900,70100,72100,74400,78400,78600,81900,95100,85700,89400,90900,101000,95400,99200,98700,124500,105300,105400,110000,110500,114600,114000,118500,120100,172000,125600,165500,131700,136500,132300,136600,138900,141900,141900,198000,149000,148400,170900,178700,160300,171900,160800,166600,242300,170300,171700,173500,176700,179900,181600,185500,223100,190100,287700,197500,197300,198100,226800,205400,205900,210100,217000,213500,221200
42,900,2200,5100,5600,5800,9200,11400,18100,12300,17100,20500,21600,24200,25700,23300,28300,80100,28900,30700,44000,34300,37300,44000,40300,52800,44800,63600,49300,50600,53100,55100,73600,60200,63800,63100,77400,84500,70400,72700,75600,78300,78800,82300,102900,84800,87600,91100,92800,96100,97800,99100,121900,104500,106300,109200,112300,125400,129300,119500,119600,171200,124500,147400,131500,134000,155900,135600,138300,140600,142200,200200,148500,149500,151200,155000,159700,160600,161500,265100,252900,169300,173100,173900,181500,179300,186600,183900,185900,198900,256600,197000,195400,198300,223100,203500,225700,208500,212400,214300,228100
43,700,2200,97900,5000,5800,8600,10500,16700,12800,16800,20600,21500,22000,22100,23400,28200,34500,29300,31500,40700,35400,36300,38600,40700,42900,44800,58200,55600,51400,53200,55700,73100,59500,61000,64400,112200,88000,70500,71700,76100,78400,79300,80400,88200,85400,88200,89400,92900,95700,98400,99600,122900,103800,106200,108500,109800,115100,126600,118400,119000,175100,123500,142100,131000,133800,133800,137400,145900,148400,141900,201200,148700,160800,161600,156900,159800,159100,229500,165400,246100,170100,172100,173200,200100,178000,182100,192400,198800,214600,228100,203800,203500,197800,227800,206400,210000,209300,218500,213600,219100
44,800,2000,3800,4700,5800,8100,10400,15000,12500,17000,19700,22100,23300,21400,23000,29000,30500,28400,30600,40100,35000,36600,38900,41400,43400,43700,54600,55200,51100,53800,54600,76700,59000,60900,63700,90300,86800,71600,72900,74600,78000,78400,80700,84300,84600,95500,89700,104500,102600,98000,97400,123800,104400,106900,108400,109400,114000,141400,140500,120100,177700,125100,151600,131400,134300,135000,136200,138000,141800,157000,237200,150000,159900,152200,155100,171100,159700,202600,176600,207300,171100,187400,193900,183800,178100,179500,185700,202600,223200,225700,195400,195500,205800,248000,204300,210700,206100,214300,212700,216800
45,700,2000,3900,4600,5800,8400,9500,14900,12200,16400,20100,23600,22400,20800,23300,29200,32400,29000,30600,44000,44600,37000,38400,40200,43900,45500,59700,55100,52000,53100,55300,78100,59500,62000,61700,102600,86700,69900,72000,75600,78300,78600,80600,84700,85300,87600,90600,110800,95400,97900,99600,122000,104500,106600,583600,116900,114400,135400,135700,119600,174600,124700,153400,139000,133000,139500,136200,138400,147400,160900,169900,150600,150300,152400,156200,167400,160400,201200,166500,206400,169600,200600,257900,176900,183600,180200,185500,213200,253000,227700,194000,195000,199600,205700,204300,207200,226900,213100,213300,218300
46,800,1800,4000,4500,5700,8700,12000,15100,12400,16300,20800,24200,22500,21500,23300,31300,32000,28700,30300,39900,34500,37200,38300,40800,44500,45000,59300,56300,50900,53200,55600,71900,60200,61200,74700,97400,87500,70900,102900,73700,77600,80200,81400,83600,86200,89700,91100,107900,96900,98400,98800,119500,112200,111800,161500,119600,115300,131500,119600,119700,150300,125000,145200,131500,132600,157700,136600,147600,140900,150900,148900,148800,149900,153800,154100,172100,160500,196300,165000,205700,170300,171300,285600,177900,179100,181100,183900,287800,208600,240200,196700,196100,198300,204400,204500,209500,252600,608600,212900,225900
47,700,2900,3600,4800,6100,8900,11200,15700,12600,17500,21200,24900,23200,21100,23100,25700,32200,29000,30900,39200,35100,36700,38800,40400,49300,45300,60300,56700,51500,52900,54700,73000,59200,60600,63200,117800,85500,70000,71400,75200,77400,89300,89100,83900,104000,88100,91000,110000,96100,97700,99100,126500,105600,106700,372700,110900,114700,130200,135300,118900,205900,124900,160200,130200,131600,157900,177500,167600,140200,161200,148800,150700,149500,150700,154800,158100,159500,182000,165700,233200,176800,171400,218700,190000,177800,187400,214700,224100,213900,236600,205900,195500,199800,202100,203700,208700,474400,250300,213100,216400
48,800,1800,3700,4800,6000,8200,11500,15900,12100,17200,20700,25100,23400,21100,25700,25000,32400,28800,30400,38700,35300,36600,39000,40400,47100,45000,64500,56200,51100,52900,56000,73100,60200,62700,64600,78500,86300,70300,72600,87500,76100,79000,80500,84200,85300,88600,90500,112200,96000,97300,99100,120700,103900,107400,146200,110400,128200,121400,135600,119200,127000,125100,159400,131300,136800,149100,136100,164300,140300,165800,150300,147600,149200,151100,154300,156800,160400,163700,165900,208100,187600,210000,196400,177400,177700,188500,334000,190700,190400,233700,197500,260300,198600,202900,233400,207000,293900,271500,215000,218300
49,800,1900,3500,4500,6100,8800,11600,16800,12300,16300,21500,21100,21800,24900,28900,26500,32500,29200,30700,39600,33700,37100,50500,40900,42700,45500,57900,55400,50500,52200,55000,73600,58700,62300,62900,79900,158400,69200,72800,75200,77600,79400,79400,83600,84800,98600,96100,112600,95200,97900,99000,204800,104800,106100,146400,110400,114700,127500,132000,132500,132300,125400,185200,129000,133600,133700,137000,166300,156400,165700,149400,160600,171600,152500,154600,158500,161100,163100,165100,211400,169900,177800,194700,183500,177400,181000,263300,191200,186500,231900,195600,195100,197700,203800,221800,209100,239700,235200,220400,224600
50,900,1700,3600,4700,6200,9100,12600,15200,12300,16900,20400,21200,23000,23400,23000,24800,33400,28500,30700,39500,34900,36500,39000,40500,42800,44700,61800,59400,50300,53200,54600,73500,69000,60300,63900,80100,93600,70500,72000,75300,77500,78600,80800,83600,91800,87500,91700,115000,94700,97900,98200,196200,105800,105900,134100,110800,124300,128900,138000,120300,148300,124500,134700,130700,131700,148300,136300,161800,140000,155500,147000,147200,159700,151600,154200,159500,160800,163200,165900,208400,169200,185900,202600,176200,183100,181100,187900,208100,188000,191100,196400,196800,199000,201500,202200,209100,273100,239700,213600,370400
51,800,2400,3700,4400,6100,9000,42400,14900,12400,17200,20300,21500,22500,24500,23700,30200,30800,28900,30000,32700,34900,36700,38700,40800,42700,45000,56400,55400,50400,52600,55200,73100,59100,62000,63300,108300,106800,70100,72700,82000,77700,78600,81800,168000,85700,88800,90500,114800,96000,97000,99500,118800,104200,106400,110400,108800,117800,114700,119600,118900,139100,124700,126400,130400,132500,143400,135700,1009600,147400,143900,154100,148000,156700,150600,155100,158900,160000,163700,163200,209300,169100,185500,175000,177400,178700,180900,396400,204900,189100,214900,195900,193900,200500,202700,215000,216400,297800,236500,214900,243400
52,600,2100,3700,4800,6100,8500,61800,15800,12700,16800,20300,20800,24200,26300,22900,30500,34900,28700,31100,33200,34700,36400,39300,40600,42800,45100,57100,57400,51400,51700,62300,72100,61900,60800,64600,79100,104700,69900,72400,75800,77200,78400,80000,88000,84600,88100,90400,106200,95500,114000,99500,804500,104100,106000,109800,109700,117100,115300,117700,119900,131500,133000,127200,129900,133000,143500,136600,219100,140600,143500,145900,148500,173600,162200,155900,178500,159800,164800,171000,208600,170100,176600,175800,177200,177500,186400,186700,198100,190900,223800,194600,202600,198200,202200,203100,208600,253800,258700,213400,221100
53,800,3300,4100,4400,6100,9200,9800,16300,12300,17000,19800,20900,23200,26000,22700,25700,29700,28900,30800,33800,34300,36600,38900,40800,42300,44600,58600,55200,51500,54000,56000,74100,67500,62500,72600,73500,105100,70700,71300,74800,76200,80300,80700,86200,85100,89100,91400,112300,94800,116300,97500,128500,104800,105800,109200,114100,116700,115300,118300,120300,140200,124900,126600,129100,130600,207800,143000,172800,140900,142300,148400,147900,170500,152400,233000,160900,160900,162500,183800,203800,170900,175800,175900,175600,178300,180600,193100,193600,262200,205200,195600,196200,207300,279900,210300,207100,985000,212200,213400,230100
54,800,2000,3600,4700,5800,8700,10200,13300,12300,16500,18400,20800,23000,26100,23100,27800,29400,28300,35300,32800,35000,42700,39200,40700,58400,44000,60800,57100,51100,53400,55700,86500,67300,62600,77800,100700,104600,70800,72000,74500,78500,79700,80500,85400,86000,93200,90700,112500,95200,101400,98100,390600,104000,107700,126100,111500,115400,115000,126100,168900,148200,125300,126200,128700,139600,145600,156800,169600,142300,143500,148200,147200,157100,152800,205000,169300,160200,174600,183900,205100,170600,174700,176200,176200,179300,178600,195000,192900,202400,191000,195500,195800,199300,247900,203600,208000,278400,218900,211900,220800
55,800,2100,3900,4300,6000,8000,10000,13000,12500,17100,16400,21000,21100,22500,23000,29300,34400,28800,67400,33100,34200,36300,37700,40800,42800,44200,60400,59300,51100,53600,54900,74800,58800,62300,77300,78400,96700,69900,72300,74500,76800,79600,81600,84800,85400,88500,89800,110600,95200,102800,98700,114500,104300,114000,108900,111200,114400,115600,118700,174400,150100,123400,126400,128700,138700,138200,144700,180600,141100,140200,145200,148600,149200,152400,225000,164400,160600,164300,203900,219100,169100,173200,229600,176900,186400,181200,263600,188700,187600,220600,195500,196400,198000,247100,204100,208800,249000,211900,214100,220200
56,900,2000,3600,4600,5800,8400,9900,12700,12800,16700,16200,22900,22400,21500,23700,30100,34800,29100,36700,33500,34300,37200,38200,40700,43300,45100,54400,56000,51000,52800,55400,73900,60900,68700,77500,68100,87900,69500,71600,75400,76800,79300,81700,83000,85000,88600,90200,111200,95100,102100,99500,112100,104200,105800,110800,110200,114200,115500,118000,175800,140800,123900,126300,128700,133400,154500,135500,3790100,142200,156600,147100,148700,150600,152500,195700,158000,160100,162100,195000,193000,169700,180000,209700,177400,177300,179500,186000,227700,189800,232400,212400,195600,200000,250700,210500,206900,235500,212800,211900,245400
57,800,2300,3700,4300,6100,8800,10000,13200,12600,16800,15800,24400,22200,21200,23500,25800,33900,28700,37400,33200,34600,36500,38800,39700,42300,45200,60400,59600,50600,53500,54300,73600,58100,62400,68700,66900,85800,70700,167100,75900,78200,78700,81900,83500,85800,87400,90700,115800,98100,100100,103500,116000,103600,106700,206700,109300,115600,115400,118900,171800,148900,127500,127800,129900,217400,171500,137600,415200,140900,142600,164000,159900,157800,153800,188500,170600,170900,174500,190200,183100,169400,174000,210500,186000,178100,187400,206000,218500,189100,237900,192800,195800,198000,255200,204100,208400,238600,218800,213600,217800
58,900,2200,3500,4500,6100,8800,9500,13400,12400,15600,15600,26200,22600,21500,23100,25000,35700,28900,40100,37300,34600,43700,39100,40900,43300,44400,60800,58700,51300,59400,54900,74900,58800,61500,64000,67600,87800,70400,71700,75300,78000,79100,80900,84700,84300,87300,89900,111700,103900,99700,142000,134600,103400,107000,239400,109600,114700,113700,118900,124400,147000,128100,127600,129800,162600,151200,134800,184500,140900,141600,146500,149200,149000,152400,158400,158500,177700,172700,165200,196600,179700,172600,212100,175700,178600,180400,454600,216500,188700,206800,196700,193800,197500,255600,204500,213400,249500,213300,220500,217300
59,900,2000,205600,4200,6300,8600,10300,13000,12100,15900,15600,20700,22600,21200,22800,25000,55500,29300,39800,39800,34800,41800,38600,49000,48900,52800,56000,49000,50200,52300,61400,70100,59000,62100,63900,67100,87400,69100,71500,75800,76700,78900,81000,84800,85500,87100,96100,110800,100600,98100,124100,248900,104000,104700,126500,109200,115200,132600,118100,133200,131400,128200,127700,137600,160600,134700,135900,161400,141000,142000,147200,148300,148400,152400,169000,159300,161700,161600,177600,204800,168900,172400,213400,227500,179200,187800,443400,215800,187800,193000,199400,196400,198500,252500,203400,210900,232000,211900,214800,219200
60,800,2200,3900,4500,6300,9200,29000,13000,12400,16900,16100,21500,23000,21600,23200,24300,34700,28200,33800,38600,34700,36400,38700,43200,43000,44800,81700,49200,50500,52500,60500,73800,121000,61400,63600,67500,88000,69800,72800,75300,77700,77900,80500,84600,86000,86800,89700,115500,103000,97900,122100,115600,104100,107300,125700,110600,114400,114900,119700,121600,147800,126200,132100,130100,162200,134400,224300,194300,140300,144600,147100,148200,149100,153500,171700,168400,162900,162800,167800,197200,169200,173600,220700,176600,185000,183200,211300,238000,187200,202000,194500,194900,197600,258000,212200,216100,228800,226300,213000,221800
61,700,2300,4000,4600,5900,8300,11800,13200,12200,18000,16300,45300,69400,21400,23500,25300,32700,35500,35600,32400,34400,36400,39100,43000,42500,44100,60000,49200,50500,52400,63100,73800,93800,61400,63500,66400,89500,70200,71700,75100,76300,79200,80300,83900,93500,87200,89400,113000,94700,99400,134800,114600,104100,106200,129200,112000,112100,115600,118400,119300,132100,127300,127300,130400,171600,135300,166800,154200,140200,142300,145100,154800,149300,153100,169000,157800,163600,161500,164300,190800,169400,557400,223400,176400,178400,179500,189900,194300,188800,230600,196900,204300,197700,247000,212700,208500,224000,222000,214300,219100
62,900,2200,4000,4400,5900,8900,12200,13000,12400,16900,15900,25300,24900,21300,23600,25100,33000,28500,35400,33200,34400,36900,38000,43000,43300,44800,59200,49900,51000,62100,54800,78800,94600,62000,65700,77900,87300,69700,71700,75100,76200,79000,80700,90000,85400,87500,89400,111600,95400,97400,145600,117100,102500,106200,131900,141000,115800,114500,118500,121000,146300,125200,127300,131200,187700,134200,168100,141600,169400,143800,145200,150400,148200,153000,160800,158600,174000,179600,170800,182700,169600,211400,292900,203900,178300,187500,197100,270900,190100,215800,194500,195600,205300,256300,205300,209800,249800,217900,212700,216300
63,800,2300,3700,4700,5500,8600,10400,12900,15000,17000,15800,26000,24100,21000,23200,25900,34100,29500,55600,33200,34000,36600,38500,42000,42500,44700,60000,49100,50800,53100,55100,73700,99600,61000,74300,67700,87300,76800,72000,74200,77000,78800,82000,84100,86000,87300,89800,192200,103900,98000,125300,114500,103500,112000,125700,119400,116100,116500,117100,121600,143400,126800,125500,130700,285700,134100,165800,146400,140100,142200,151400,148400,165300,152400,156900,157300,163900,179500,164600,186100,169800,205200,229200,215300,179500,179300,192500,192300,190500,191400,195000,194900,216800,285400,201600,209200,226500,216000,214300,217900
64,700,2300,3800,4300,6100,8700,10700,13000,13900,17400,15800,27000,22700,25200,23400,27200,31900,29100,33700,33200,34700,36800,38000,42100,42400,44600,60000,49300,50000,53000,53900,72300,99400,60900,74500,73100,87300,69700,71000,122000,77200,132400,82300,83900,86200,92400,90200,115500,94200,97400,120600,103500,103700,107000,133900,135900,123500,115600,118800,132200,146600,126400,126600,130100,136000,134200,139300,138800,138300,142900,144700,148600,149700,159900,156300,159800,162000,162500,163400,168300,170400,290800,214200,221600,177800,178700,185700,191300,197600,191300,193800,195700,197200,254400,204100,215300,234000,214800,213700,288100
65,900,2100,3900,4500,6100,7900,10900,14100,14000,17200,15500,26000,25000,25800,23300,30100,32500,28900,34500,32900,34000,37200,45700,42200,42300,44400,59300,49300,50300,53500,54600,73100,85700,62800,74500,66200,87400,69200,73000,74700,76300,79800,81900,84300,86200,87900,90200,114900,95500,97400,120000,102200,104900,107400,128100,110700,112900,115000,126500,154500,126800,127400,126800,129600,131300,144000,138800,140600,141100,143400,146500,149100,149100,153900,155700,157200,162800,173600,180100,258300,170900,174700,179600,223300,184000,180600,205800,188600,190100,199000,232900,193900,199200,303800,203700,238700,222100,221200,215000,348500
66,800,2200,4000,4400,5900,8000,10300,12200,34900,16300,15400,18100,19900,26000,23200,25300,31500,29200,35900,32000,34700,37000,38900,41900,43700,44600,59600,48400,50800,53300,54400,73100,88400,62300,71100,65700,115500,70300,84900,74300,76600,79100,80600,85500,86000,87600,89900,114200,95400,113100,120300,101700,103800,108200,128700,111800,114200,115300,118300,121100,122500,125600,128000,129600,137400,137300,148100,140000,140600,142600,145700,149400,150600,152000,160000,157400,162600,162000,165300,171900,169000,172400,178800,275300,176000,179600,197500,190700,189200,242100,205400,195500,198300,239200,230600,240200,211100,214400,221100,329600
67,800,2200,3900,4800,6000,9700,9900,12600,14900,17100,15900,17800,19600,26700,22600,24200,31400,28800,36400,32500,35400,36600,38000,41400,42800,44600,57700,48600,50700,53800,55000,73600,92200,61300,63600,65700,87900,69400,72200,74400,77700,79300,80500,84600,85900,88900,89800,114700,100000,107000,120700,118400,104200,105800,126400,124300,114200,115500,118400,118300,121800,134700,126600,129400,132200,159400,137500,139400,139800,142800,146900,147000,148900,153000,155300,158600,163500,162200,163900,171000,170600,184700,176800,183100,177300,191200,217600,188300,198400,190100,192700,198200,197600,227700,231500,221700,211500,215100,214000,322200
68,800,2400,3800,4700,6000,9000,12800,13400,13700,16700,15700,17200,20200,26500,23700,25100,31200,29000,35000,41700,34500,36700,37800,41400,42700,45000,58900,49900,50400,53800,55300,72700,91500,61400,63700,65900,87600,70000,72100,74300,76200,79800,80600,83500,93700,87600,89600,119500,99800,98000,120400,108200,102700,106800,131300,110000,113600,115100,119000,119600,122900,127200,134400,130800,131400,138000,137100,139700,223800,142800,144400,149700,150800,152100,154800,157600,163400,162100,173600,185700,169600,170700,182200,198400,178600,241900,196500,188200,190000,206600,196100,196400,198300,204900,245700,316200,232800,214600,214400,240600
