Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
707,900,2500,5100,9300,12000,19600,33200,32500,51800,54200,46600,61000,63600,105600,113800,128400,100400,118600,164500,133200,145000,154500,164200,182800,243700,218900,224900,237600,272100,390900,419900,440800,334200,341600,443400,388700,403500,423200,550500,479000,489700,522400,520200,609900,904100,919800,614800,917700,1020600,699700,728100,768100,866100,838900,868500,856800,1238900,945200,1726200,1007500,1029700,1086100,1638000,1129700,1174200,1215200,1228400,1294400,1377100,1352300,2119000,1417500,1462600,1492200,1534000,1657500,1774400,1673500,1684100,1731500,1816200,1816700,1873900,1961400,1913300,1965600,2010100,2724600,2128900,2186100,3309300,2302100,2373800,2450600,3499900,2500200,2628100,2648900,3111000,2653400
708,700,3000,5900,8500,12400,20700,88600,29100,57900,55100,49400,55300,61200,99100,109900,126800,103500,109800,147400,139500,163200,162200,182700,188700,204800,223500,234400,238400,320500,332800,404100,301500,325500,349600,387600,381600,404300,421800,528400,477700,493400,513300,529400,801500,594200,964000,687300,959800,1037900,696800,754800,785700,784400,909200,843500,865900,1333300,929300,1724800,1144800,1016700,1160000,1579900,1146800,1207600,1374800,1240100,1279700,1293400,1350200,2140500,1481800,1437200,1508800,1526600,1576700,1909900,1655900,1656300,1696100,1752700,1818000,1843100,1896100,1928900,2013600,1987100,2399000,2736900,2181300,2917900,2244400,2418700,2629800,3815200,2988500,2511700,2618200,2746100,2616700
709,700,3100,5100,8600,12400,18800,21500,27300,51700,52100,47100,53300,64100,102300,111800,126200,97500,112100,118600,131100,149300,158100,175400,189700,200300,201600,230600,253400,307100,269300,326200,306900,409300,347600,408700,379000,412800,416200,546000,472000,504200,517500,546300,888000,649500,929900,623700,716400,1056700,710300,745100,773900,785800,888700,923200,888400,1298000,940700,1676700,1008100,1024400,1076400,1564000,1122600,1219300,1361600,1212900,1263400,1347700,1344400,2132500,1405700,1480200,1476500,1511200,1566600,1600400,1647000,1699400,1726000,1754300,1797100,1836800,1975500,1965600,2004800,2023500,2139300,2251400,2176700,2916600,2234700,2761500,2387200,2751900,3083000,2540900,2575700,2761100,2700100
710,1000,3400,5500,9100,11800,20100,21500,27400,45800,54200,46600,54200,64200,98100,111200,121200,100700,112300,118800,142700,145700,160800,170100,180300,194200,211400,261100,241000,264600,287700,306500,310400,475600,344100,391800,378800,394400,427800,440000,472300,491300,558900,525600,751900,765900,926100,620100,733800,1066000,734700,742700,758300,789800,819000,871700,886400,1382200,923300,1684400,1025600,1027900,1065500,1597000,1122600,1239800,1225500,1218600,1290300,1311800,1338700,2156100,1407800,1911800,1564000,1549800,1551600,1589400,1628000,1695000,1820700,1773200,1801100,1906800,1923600,1960300,2064500,2318400,2019400,2182500,2403300,2786400,2229900,3287400,2334800,2936000,2595900,2451500,2822100,2597500,2663800
711,700,3100,5100,9300,11800,20000,21300,27500,46600,53500,47500,55900,62600,98000,113900,138600,101600,115400,122700,133000,145900,156800,170500,181700,193600,218600,231700,239200,257000,289000,280500,308600,368600,345300,361600,397100,421200,428700,444300,467500,491600,511600,528800,583200,874800,910200,635300,706100,1051100,708700,748600,760100,805600,820100,842200,1013000,980000,959600,1670400,1013300,1109600,1085000,1646900,1127900,1231900,1204300,1223500,1285700,1320600,1356300,2165400,1405300,1515300,1480600,1662500,1568600,1612200,1681900,1707500,1699200,1872600,2038200,2144000,1902900,2794900,2030700,3609800,2062100,2082600,2190200,2403500,2405100,3254500,2808500,2704500,2714000,2561400,2522000,2850400,2694000
712,800,3000,5200,9100,10800,46300,22300,25400,46700,52400,62600,57700,65600,102700,109200,125100,102400,110400,129100,130000,146600,157300,177900,183300,235100,213500,221100,236200,277200,273000,295400,320100,343500,343000,392300,377900,408600,416400,446700,474500,492600,515100,539700,573300,799900,941900,628500,882500,1027100,704800,761800,825700,802100,833500,857300,858800,915900,934500,1659000,1026900,1055300,1072500,1700500,1127000,1157900,1209400,1288600,1353700,1299800,1331000,2179500,1400200,1447400,1470300,2187900,1567900,1634400,1625000,1695500,1734300,1771300,1856700,2150100,1940700,1974700,2004700,2909900,2132800,2122200,2108100,2390400,2904200,2833700,2407900,2578900,2444300,2835000,2546800,2820200,2698900
713,700,3600,5600,9300,11900,21200,22100,28000,49300,70500,47300,56600,64500,101700,113000,127400,99700,133500,132700,134100,145000,158900,172400,195000,203800,218400,223000,243000,258400,271200,320300,304100,346000,341700,369700,390600,410700,423100,459300,464800,497700,510800,550500,553400,724800,907500,637900,758400,1053400,702000,733600,794000,822800,834300,818600,903100,1100000,943900,1662600,1015500,1049100,1093800,1693200,1121500,1177800,1187600,1251400,1275600,1310200,1473300,2020000,1394800,1425600,1485000,1668500,1574700,1601300,1745200,1788100,1741700,1786700,1828600,2080000,2539800,1886500,2014800,2126200,2096700,2184500,2167500,2246600,2227600,2308400,2361500,2625500,2498900,2557300,2723100,2733900,2683100
714,700,3600,5500,9500,12100,21000,21200,27500,45300,53800,47800,55300,64900,96600,111200,127200,102100,137600,121100,133600,144100,161000,168300,177600,197200,211400,230100,242300,262300,273400,319400,304300,407500,350200,369100,386300,398700,415200,443200,469700,490100,520100,510800,571200,861900,937600,646100,758900,1123400,756300,755500,777200,809800,884800,853000,896900,1382700,977000,1652400,1004600,1023400,1052400,1690200,1422500,1311600,1200200,1240800,1270400,1311600,1368900,1396800,1443500,1449600,1527600,2178700,1567300,1625300,1696100,1708900,1757700,1765500,1811600,1872500,1932700,1913000,2035800,2056400,2556200,2131000,2187000,2717500,2234500,2299000,2692200,3219900,2976100,2922500,2862900,2731100,2673600
715,600,3500,5900,8200,11600,17700,22100,27200,46700,55100,46700,56000,64200,101900,116900,124000,102000,120600,121200,136100,147300,159800,172000,189300,202000,217500,224900,251800,258000,273200,292600,324900,339900,351800,726200,381500,496300,455100,450900,574700,494300,500200,902700,557500,854300,931700,641400,655000,1063300,708500,770300,774000,803800,832200,871000,878000,1338600,975500,1640400,1013100,1020900,1065200,1384900,1375700,1223300,1186300,1245800,1307900,1314600,1321200,1371200,1397400,1456500,1539600,2214400,1560000,1584000,1749400,1695300,1738500,1752100,1820900,1864100,1954400,1942900,1942500,2026000,2294700,2409400,2199000,3090100,2212300,2300400,2378200,2570300,2953300,2553100,2999000,2613500,2661400
716,700,3100,5500,8300,11500,17400,21700,28700,46300,52800,46900,58400,63600,96800,115500,127000,101200,107400,123400,134200,145800,157900,167900,182400,188400,213500,229700,245900,257400,278300,299500,306000,335500,340500,448900,509900,412200,590000,457000,636800,498100,513800,821500,554200,839100,889300,691200,668200,1039600,710600,752100,761600,793000,803000,838000,867200,1370300,914300,1692500,999200,1033700,1080000,1118200,1118200,1284700,1214600,1232100,1284300,1322800,1337200,1402600,1470100,1445300,1486200,2285800,1582700,1610700,1639600,1714700,1739600,1764600,1803300,1843500,1885200,1954000,1995000,2067200,2099600,3144900,2163200,2558500,2281200,2297300,2447700,2631300,2729300,2500600,2585600,2741200,2685000
717,700,3500,5400,9900,11100,78400,21500,26700,41300,52300,48700,54900,77000,102900,107400,126200,97800,111100,119600,138700,150200,148900,175900,183800,215900,216400,230100,258300,252500,281500,291900,303600,373000,370700,477300,385500,412200,534800,471600,616200,504400,510200,838700,567200,837400,911500,668500,649900,974600,708900,751700,766800,794300,829700,894800,881600,1389800,945900,1540000,1011500,1033100,1110500,1098900,1108900,1266800,1221800,1234100,1275800,1313900,1394900,1372400,1410300,1450200,1500100,2316100,1837400,1913800,1647300,1661400,1742100,1762600,1847200,1853500,1916500,1925500,1947500,2420800,2082500,3152500,2285000,2373700,2351200,3188900,2673900,2368600,2682200,2484000,2646100,2731800,2789600
718,700,3300,5400,9800,11700,19300,21700,26900,43200,52600,56300,56700,63700,99600,118000,126700,101000,111000,122300,127500,142400,157600,171000,187700,197100,208200,229200,241900,252900,276900,296900,320900,325800,372900,465400,399900,421000,661400,432300,533900,487700,523500,540900,604000,747900,1179800,674500,635100,725800,706200,745800,771800,772600,803500,822200,909100,1371900,940500,970800,1007800,1065400,1062600,1161700,1200300,1176100,1218300,1296400,1286100,1364100,1428600,1366500,1424100,1448900,1475300,2249800,1783500,1657900,1653500,1710000,1731400,1772100,1940600,2463200,1970400,2013200,2098400,2081000,2060000,2260700,2201700,2569400,2379100,2623600,2322800,3040200,2638600,3105600,2674200,3019900,2939200
719,700,2500,5600,8700,12500,18600,27200,27400,43700,55900,48100,55500,63800,108900,113300,127300,99700,111900,123600,133900,143800,155600,169300,181200,198700,210000,234700,244900,280100,272500,294900,312800,328500,525400,639100,387500,470500,444700,441800,451900,491900,517400,759000,616500,631300,1290100,767900,649200,696200,705400,743200,756700,804300,817400,854600,875000,1320000,948300,971500,984300,1022100,1077900,1089000,1119300,1251800,1282400,1248000,1293400,1329700,1344200,1405000,1607200,1411300,1468200,2380500,1577400,1643000,1644200,1717600,1793600,1803600,2046100,1842500,1914800,2640400,2037100,2071100,2050400,2301600,2134000,2344800,2273100,2388900,2389500,3192500,3076500,2520800,2612800,2983800,2684700
720,800,2700,5900,12600,12300,20500,24300,36400,43000,52000,49300,55900,61600,94400,114300,124400,103000,114400,127900,143800,148000,237700,181700,182200,203300,222200,235000,236900,261800,322200,331400,318300,335100,406800,599400,387300,448100,403300,440700,483000,485400,513400,550000,579400,571600,1228000,664000,639500,678100,708900,768500,762400,789500,831800,850500,895600,1572300,905500,962100,988600,1017900,1119500,1067900,1127500,1156600,1220900,1235800,1256200,1318500,1336900,1361400,1481600,1501500,1496300,2437300,1592900,1612400,1645700,1676500,1811300,1831700,1800800,1923100,1943600,1991300,1982900,2031500,2078000,2147300,2249200,2352100,2325700,3005200,2361000,3063500,2837000,2528700,2845200,2611600,2696800
721,800,2900,5200,9100,11100,22000,21000,31200,49600,55300,48400,53800,66600,96500,109900,128500,101700,108100,125900,133000,145800,212700,174900,182100,195800,207000,221900,324800,253700,406500,359900,303200,319600,461200,578800,378400,411900,432700,437300,475200,486700,617500,534200,545100,769500,1271000,653700,681100,724700,706000,763700,775000,805900,829300,855600,873700,1250900,942900,957300,991400,1033700,1049200,1094900,1150100,1152500,1265600,1208600,1260900,1297700,1329400,1369300,1429200,1457600,1482500,2388200,1566200,1591900,1654600,1710600,1776600,1749200,1826400,2090000,1925800,1926100,1970600,2033100,2317400,2096300,2170600,2234500,2198400,3361000,2434500,2755300,2933600,2506700,2785600,2670800,2642700
722,700,2700,5400,8700,11700,250200,21800,30300,54800,49400,50000,55100,62700,101300,110500,127700,101600,108800,124700,131600,146100,191000,171700,182100,206400,220900,236100,264500,256700,302300,392500,318900,328700,435800,710800,393600,417200,430300,457600,468100,489800,591100,542900,572000,741400,1247800,655200,811600,804300,705500,761100,748200,799400,794200,836300,893700,1286800,976400,943100,1005600,1011800,1263800,1102500,1096200,1181700,1166400,1233100,1328700,1370800,1339500,1388400,1397100,1490000,1497700,2425700,1592800,1595600,1673900,1696600,1733100,1756700,1824300,1948500,2028200,1964100,1969100,2010300,2096600,3031400,2162800,3167700,2308800,3221800,2346600,2548700,2500100,2514300,2688400,2767700,2693400
723,800,3000,5100,9300,12000,19800,25800,30900,48200,54300,57100,55700,61900,103500,112400,123700,110500,124100,120800,137400,145700,155500,180100,185100,200600,210900,224700,241000,287900,377100,368700,312300,332300,569000,500000,389000,400800,460800,440500,462300,498000,555100,528900,600500,583400,1304600,654600,802100,686400,713000,747500,783100,798000,808000,847600,893400,1365700,950500,955900,38695600,1056200,1059800,1169800,1147500,1156800,1194500,1247200,1296500,1324300,1333400,1569700,1404700,1480900,1463500,2409300,1603900,1587200,1927300,1860200,1726300,1781000,1807300,1845200,1906900,1975000,1985800,2071400,2099300,2638000,2154700,2265900,2339500,3211400,2334600,2716900,2776900,2567800,2591100,3143400,3270800
724,600,2500,11200,9800,12200,20300,25000,32500,49700,54600,48000,53300,63100,101100,112300,125100,117300,109000,125800,173000,149200,151200,170300,229300,199800,221000,231000,246400,355100,333100,295100,307900,338700,475100,485300,385400,407400,421500,443300,560400,501400,534200,545700,604800,599700,1295000,648900,792700,692500,712400,727600,765600,800400,824800,903300,890300,1357200,937000,992300,1450800,1014500,1079500,1082100,1128500,1150400,1212800,1213100,1360700,1296800,1336400,1414300,1449500,1449100,1482600,2071600,1574000,1621900,1965500,1706700,1714700,1824800,1823700,1857100,1967900,1922800,1989700,2140200,2274400,2216500,2237600,2304800,2277700,3450800,2515400,2529200,2850600,2709600,2534400,3377200,3026200
725,700,3200,5200,8800,11000,20100,23700,33200,53800,53300,48700,52100,65500,92400,109800,132200,122100,113000,120300,130200,146600,166400,172600,187700,196000,212900,230300,252800,312600,336500,396100,321300,328100,402100,382500,394400,412900,451600,445700,563200,488300,553900,518300,644700,758900,1283200,646100,801000,690200,722600,737300,1055800,792200,829000,834100,921600,1365400,955000,968500,1272700,1025900,1068700,1102100,1186300,1151300,1194600,1219300,1285400,1291600,1392200,1685900,1410700,1477000,1601300,1537600,1569000,1631600,1641900,1703200,1766600,1784900,1807400,1860800,1897300,2060900,2013900,2034100,2100000,2124800,2201900,2337800,2313600,3576500,2428900,3076700,2465500,2513900,2551600,6357200,2667100
726,700,2900,5300,9300,12400,21400,24400,34000,55300,49000,46500,55100,63100,95100,112100,136900,102800,114900,122400,138900,145500,162200,170700,187300,212400,208400,223000,274800,252000,382800,398100,303500,330500,421600,374200,394200,400000,422500,443600,476600,503200,521000,555800,572600,557300,969800,719300,734800,678900,700700,717100,916300,845100,806200,857400,863000,1241900,937600,972800,1324500,1070400,1063200,1117000,1113000,1182400,1229600,1217700,1332500,1308000,1351100,1786900,1417300,1452800,1488500,1729300,1639400,1669100,1862400,1817600,1712800,1764000,1800400,1894500,2377500,1961200,2057500,2031700,2040300,2243400,2165100,2377600,2249600,3453300,2371800,3562800,3172200,2477400,2646700,3345000,2698400
727,700,2800,5600,8600,10700,21400,24500,34200,52400,51900,46800,54400,63300,99200,113300,128100,98100,115400,128200,131100,144400,157200,175000,181100,205400,210500,226000,255500,269400,292400,418200,313900,320400,379400,363300,386100,410800,492900,446300,505300,483000,505000,545000,564600,593800,635700,623200,967000,682400,690800,754900,778100,787700,1478100,902200,886400,1236700,978400,960700,1209800,1045400,1101500,1096700,1382400,1274400,1207900,1217900,1264800,1299300,1439700,1858300,1409200,1452400,1480100,1582600,1757400,1633600,1630500,1865200,1715700,1763400,1953000,1909900,2290500,2103700,1983300,1981700,2309000,2144300,2177900,2355200,2239800,2751100,2462600,2652200,3535700,2527500,2715100,5545400,2622800
728,600,2400,5700,9400,11900,20900,25900,35900,52500,50700,45900,54200,65800,94700,104600,131000,105500,110200,125800,131000,141900,164200,167500,189500,201800,208800,242000,234800,253600,270800,438400,323600,339200,346500,406500,374700,405600,468800,488200,522800,502700,588600,546200,550600,619600,619800,623400,816700,686700,700300,736900,769200,835900,819300,891300,988200,1283900,928300,1429400,1223000,1098300,1076900,1091500,1136500,1201200,1200700,1222000,1264400,1347300,1337800,1715200,1393300,1436100,1486100,1568300,1593700,1632800,1647000,1827900,1987700,2005900,1869500,1861000,2653400,2007500,1992800,2035400,2098500,2125100,2160200,2268800,2288800,2299900,2409200,2734700,3323100,2518100,2637400,3067500,2631000
729,600,3100,5700,9000,11500,19800,24500,30000,48700,52000,46300,55300,61800,93600,115000,123700,109900,112300,129700,132900,148100,160600,176600,246500,197800,254100,231000,242600,259000,268600,366000,313600,363800,353300,486600,382100,423800,456000,451800,601800,504400,523400,515100,561900,655900,603100,896100,826900,668200,709400,751700,763200,802700,860700,868400,1042900,1296400,935500,1016500,1306100,1011200,1128300,1094700,1136600,1170200,1216500,1225600,1286900,1340900,1413800,1716600,1416500,1420400,1492000,1576200,1587300,1581200,1672900,1773800,1723000,1988700,1855800,1857000,2668200,1973400,2079700,2023000,2462500,3113400,2181800,3367800,2231000,2344900,2356800,2424000,2592000,2502100,2660400,2685300,2713600
730,700,2900,5600,8900,11700,21000,25500,29100,42900,54300,47500,55500,62900,91600,111000,126900,99000,122600,117200,135000,148300,170700,168700,238600,204300,214000,230700,249200,257600,280800,335200,307400,328600,346900,544800,392700,416200,437400,454800,515000,603300,512200,540800,571700,617100,599700,854300,741100,674800,704000,780000,769300,795700,810900,844200,996700,1150500,925800,970500,1475400,1033300,1059000,1101000,1122700,1127000,1205800,1441500,1269700,1460900,1374400,1943100,1496200,1461300,1484100,1902100,1542600,1597400,1675400,1938500,1728700,1722000,1820300,1844000,2108200,1923600,1992000,2060500,2067600,2325300,2246500,2835200,2215000,2455400,2623700,2585900,2762000,2609900,2533700,2676400,2661600
731,700,3200,5600,9100,11600,20400,25600,27900,45100,55100,51800,53200,63600,90700,109700,120700,101500,112500,121300,133900,145500,168400,180700,220000,209400,207800,224200,241800,256900,265200,364300,313500,322400,347500,558900,389800,402100,448800,446600,555600,626900,521500,540600,596200,616900,614000,882700,847900,685200,727100,737000,787900,796700,846200,835400,884800,1096500,1034500,1239100,43750000,1041100,1094800,1099100,1129100,1155800,1242800,1275400,1288000,1341100,1313200,2010100,1402000,1558500,1469800,2337500,1515200,1613100,2318100,2430600,1720100,1760100,1827600,1852400,2728200,1959000,2021700,2084900,2057500,2170800,2450800,2879600,2259600,2314800,2513100,2576500,3409800,2557000,2707400,2586000,2702100
732,800,3500,5200,10000,11700,21200,23500,28500,43600,50600,46100,54100,69200,69400,108300,122200,101700,112000,123600,150600,143600,156200,165600,236200,201600,211300,234100,242900,263900,272300,375100,312800,328700,361700,520100,385200,400600,526800,460200,577000,661700,530200,543800,654000,580300,596800,907000,746800,755300,709800,741700,766800,814000,814700,839000,889100,1189200,935600,1076900,1543100,1052000,1086300,1136900,1109400,1155700,1209500,1868400,1288500,1305900,1335800,2067300,1404400,1416700,1540400,2480600,1561300,1620200,1718200,2255100,1763700,1779000,1806300,1867700,2824700,1937500,1975900,2013300,2039900,2107100,2356700,3214200,2375100,2331100,2437000,2486200,2583300,2534400,2802300,3218700,2651300
733,900,3300,5900,8500,11300,18500,22600,30500,42900,52200,46300,53900,64200,69800,185000,119900,121200,109900,125200,138000,144400,155100,172400,256600,202400,220100,231800,249300,259000,290000,337800,301900,321800,349900,549800,386300,401400,575600,452600,570900,643000,530800,541300,569200,571900,618300,695100,664700,890700,701200,730100,762500,809300,853800,843100,864200,963800,962600,956500,1978200,1041300,1090600,1106000,1156900,1173200,1220200,1515700,1271300,1298900,1335800,1999400,1397600,1459800,1496700,2326100,1561500,1621700,1957100,1749800,1754400,1775500,1815700,1863100,2847600,2027600,1990100,2042600,2064300,2286200,2200500,2644300,2233800,2463800,2423400,2400300,2440500,2537100,2739200,3203900,2628900
734,800,3400,5700,8000,12100,20000,21000,31500,41400,52600,47500,54000,64100,69200,107500,123900,140600,107200,118300,144800,143700,158000,181200,243100,200100,213600,221900,245300,265900,320700,294100,312600,337900,342800,364000,400200,419600,561400,440400,477500,642600,535100,532400,591400,615400,595500,629100,836000,808100,700700,736000,761000,795800,800200,848900,879600,926400,930900,964000,1407800,1026500,1091000,1107500,1122600,1161900,1380300,1198200,1257200,1288600,1336800,1994400,1438600,1441100,1498600,2443300,1568000,1586500,2311700,2429500,1718700,1757600,1804900,2344000,2770000,1988500,2054900,2034700,2087000,2138600,2194500,2526300,2301700,2322800,2455600,2480100,2756500,2499200,2960800,2913600,2647600
735,600,3500,5600,8100,13000,19800,20900,37600,37900,54900,48500,55200,62600,72000,108300,123700,126400,112200,133300,128800,150200,155300,167200,236400,195300,211800,226300,294900,267600,280500,290300,304100,332200,355500,365000,377600,562400,606400,473600,466200,531600,511100,533900,617500,656200,613100,632800,835500,701500,712800,762600,744400,783500,830200,851300,869100,931100,945200,966500,1492800,1024300,1072900,1108700,1126200,1179300,1212600,1225200,1280000,1304500,1372700,2112700,1432400,1459500,1752200,2414900,1569300,1684900,2298200,2533600,1736700,1747400,1828000,2044500,1912300,1927800,1992200,2052700,2149400,2158200,2202800,2519400,2331900,2315700,2306900,2420200,2472400,2567400,2750900,2772300,2753100
736,700,3000,5900,9700,11000,21200,20800,27300,56600,52500,48500,55500,64300,72600,109000,127000,124300,112900,123100,130600,143700,155000,163000,244500,201700,212100,230900,240700,264600,280400,299600,311900,324500,356000,379300,366400,511600,591900,446100,471500,499300,799300,530500,767700,815500,669600,639900,671200,693200,702600,727700,779800,810700,814900,836200,855800,922500,961900,973300,1492200,1043200,1188000,1145900,1116400,1158300,1237000,1236600,1294300,1320700,1406200,2144200,1412500,1431800,1485900,2392200,1571700,1620400,2371500,2535300,1729300,1872500,1980300,1852000,1973900,1937900,1977600,2055200,2163800,2561800,2678200,2369600,2247200,2386500,2610500,2558200,2620000,2691000,2648500,2711600,2649600
737,600,3600,5700,11300,12000,21600,20900,27600,44000,55100,47600,57500,65500,78900,114300,125800,131200,115000,123300,131200,147900,164000,172500,261400,198900,210300,234800,235300,263100,275400,334000,316700,334500,355400,518000,389100,596200,544500,674000,449500,476300,616900,543300,765300,619300,607800,625000,653500,696100,905900,740100,767400,790900,806600,839000,902200,918700,926400,958700,1467900,1022600,1074600,1098100,1130900,1146500,1193100,1241000,1279000,1353800,1346300,2151400,1400000,1438800,1525700,1948100,1791900,1589100,2320500,2537800,1962800,1878600,1855900,1901300,1911300,1943500,1987800,2034300,2167400,2132100,2193800,2547100,2287200,2353700,2374000,2507000,2804700,2468700,2670900,2851900,2629200
738,700,3500,5800,8800,11400,21400,20900,28400,42100,57300,46900,54000,62100,72500,109200,125600,136300,121400,123100,133300,146700,155500,173400,274300,193800,221400,225400,244300,264200,276600,367600,314800,389700,338300,460800,386100,521100,438700,581400,474000,507000,661900,548600,577000,576800,617100,651400,650400,681500,708200,733200,745900,807400,825400,860900,884300,910400,945500,989800,1598300,1028400,1034300,1104700,1124100,1202600,1206100,1193200,1269800,1308200,1305700,1778200,1395400,1516000,1469100,1562500,1562900,1651300,2333500,1933700,1772100,1813900,1850300,1885500,1912100,1975800,2001800,2045900,2102700,2094900,2514000,2436600,2330100,2322800,2357700,2636400,4735500,2496000,2869500,2655800,2657100
739,800,3200,6300,9100,10700,22100,20900,34100,43800,56100,48500,51900,64600,73100,113400,132100,145400,112800,122600,140800,146000,156300,185400,278600,200100,213400,229800,250600,259600,280700,284600,310300,342900,352600,467300,392700,500300,428500,516100,488500,515800,513300,533300,555700,650100,604000,712100,684000,671400,719000,721000,753000,823200,805200,872800,861100,909200,945300,959300,1248900,1018900,1093500,1090600,1145900,1169200,1228000,1222400,1228600,1311800,1346300,1817800,1419700,1447100,1504900,1591500,1582500,1628300,2341900,1671700,1777600,1856100,1789600,1824800,1883600,1932500,1967200,2073000,2076300,2161500,2182000,3160800,2332500,2316800,2460500,2528100,5365000,2489600,3741200,2798100,2685000
740,700,3100,5500,8900,12300,21800,20700,29900,49200,57400,48500,54000,60300,74000,113700,128300,136500,108400,119500,129500,146800,161100,175800,279200,194700,207700,234600,251900,264200,275800,288800,324200,337500,359500,552700,378600,528300,423400,483700,464000,493200,514400,533700,555200,591600,610200,731300,798600,673200,719600,748100,768800,774900,807900,857800,878100,901200,932800,975300,1274900,1326500,1081600,1090100,1185600,1364800,1196700,1276100,1291500,1301600,1396800,1745600,1491700,1457000,1470400,1544500,1557200,1618300,1847700,1731400,1740500,1851300,1837100,1892200,1899500,1943000,1968500,2015800,2072500,2357500,2224200,2944400,2252900,2439100,2561800,2578400,4768100,2513200,2548400,2793600,2692400
741,800,2900,5700,9600,11700,20400,22400,27900,40900,56500,49400,55400,64100,71200,105900,121500,126100,118700,117200,129200,145400,157600,173300,235100,202400,211600,228200,236500,265600,289100,292200,304000,385200,340200,497500,378000,493900,414600,452500,452600,526600,527600,549500,564200,615900,605100,824100,764100,687100,706200,751700,764900,803300,808100,843000,879600,937100,933300,964000,1155900,1297100,1050400,1095600,1150800,1231000,1222800,1251200,1271000,1372300,1358300,1908200,1674100,1474100,1508800,1559500,1599400,1605600,1619900,1710700,1753900,1784000,1838900,1867800,1900800,2124600,2047400,2031700,2076500,2079900,2152000,3112400,2262400,2924200,2848800,2418800,4420700,2491500,2779800,2730000,2776700
742,600,3500,5300,8900,11200,21300,21400,28700,44000,52500,48700,59300,65700,80000,112800,132900,126800,115200,124300,136700,142000,167200,179700,264300,201100,206700,230000,239500,268800,280800,317700,312000,327100,333800,376500,386100,415400,419600,445400,458000,484300,508700,538200,606500,793800,622500,706800,717800,676100,710900,742600,776100,806100,836900,843200,879800,919800,960200,971500,1144000,1032700,1052200,1050900,1143400,1229700,1207400,1360700,1256600,1299300,1358400,1695900,1599400,1462900,1507100,1610800,1627400,1560600,1668400,1705400,1752100,1748600,1826600,1955800,2036900,1938200,2035100,1999200,2091300,2164800,2205500,2760600,2283800,3121800,3279700,2678600,2511400,2561500,2546700,2604500,2727800
743,600,2800,5300,9100,12300,21500,21600,27900,39400,55500,49700,54200,62500,71900,115300,130400,129000,115800,125500,131100,145100,154600,175300,272700,197400,236200,233200,255100,265100,275300,326900,320400,334300,353800,456600,413400,402000,497400,438700,483500,507400,498800,584400,567600,850500,595700,651400,654700,852800,694600,741500,765500,819000,807700,844700,882500,905200,910600,971300,1338900,1036900,1055300,1104600,1124800,1188900,1267900,1250300,1293300,1310700,1361500,1366900,1432800,1473000,1489500,1519400,1574200,1634100,1716600,1708000,1734400,1780300,1819600,1897600,1899200,1939000,2090800,2071400,2336700,2134000,2479800,2552300,2234300,2335100,3294900,2445000,2435700,2512600,3077800,2957700,2649500
744,700,3700,5200,9400,12400,21600,21700,27600,43700,52900,49100,52900,63400,72900,112400,127700,133500,107900,129800,133600,143000,159900,171600,253900,207500,213800,292700,247000,260100,274700,356700,331200,318300,358800,415900,386900,393000,427200,453900,465900,484800,534400,648600,632600,801700,654300,622500,693400,819000,710700,749600,846100,855200,812200,833500,885200,920900,942300,967100,1364400,1000900,1076500,1105300,1167400,1182800,1157500,1257500,1270800,1327500,1321700,1361900,1384500,1473800,1475800,1582800,1582100,1622600,1628200,1708300,1718800,1798000,2090900,1868800,1926400,1951800,2042700,2072800,2292000,2674200,2283400,2209700,2242500,2309000,2339700,2448400,2740000,2548600,3359900,2829400,2613400
