Prueba,Tamaño_10,Tamaño_20,Tamaño_30,Tamaño_40,Tamaño_50,Tamaño_60,Tamaño_70,Tamaño_80,Tamaño_90,Tamaño_100,Tamaño_110,Tamaño_120,Tamaño_130,Tamaño_140,Tamaño_150,Tamaño_160,Tamaño_170,Tamaño_180,Tamaño_190,Tamaño_200,Tamaño_210,Tamaño_220,Tamaño_230,Tamaño_240,Tamaño_250,Tamaño_260,Tamaño_270,Tamaño_280,Tamaño_290,Tamaño_300,Tamaño_310,Tamaño_320,Tamaño_330,Tamaño_340,Tamaño_350,Tamaño_360,Tamaño_370,Tamaño_380,Tamaño_390,Tamaño_400,Tamaño_410,Tamaño_420,Tamaño_430,Tamaño_440,Tamaño_450,Tamaño_460,Tamaño_470,Tamaño_480,Tamaño_490,Tamaño_500,Tamaño_510,Tamaño_520,Tamaño_530,Tamaño_540,Tamaño_550,Tamaño_560,Tamaño_570,Tamaño_580,Tamaño_590,Tamaño_600,Tamaño_610,Tamaño_620,Tamaño_630,Tamaño_640,Tamaño_650,Tamaño_660,Tamaño_670,Tamaño_680,Tamaño_690,Tamaño_700,Tamaño_710,Tamaño_720,Tamaño_730,Tamaño_740,Tamaño_750,Tamaño_760,Tamaño_770,Tamaño_780,Tamaño_790,Tamaño_800,Tamaño_810,Tamaño_820,Tamaño_830,Tamaño_840,Tamaño_850,Tamaño_860,Tamaño_870,Tamaño_880,Tamaño_890,Tamaño_900,Tamaño_910,Tamaño_920,Tamaño_930,Tamaño_940,Tamaño_950,Tamaño_960,Tamaño_970,Tamaño_980,Tamaño_990,Tamaño_1000
44,600,1600,2400,5800,6100,7700,18300,15100,15600,21900,21500,29000,28500,54000,55700,41500,72000,51400,127900,60400,66400,72800,77600,84000,151100,165600,106100,111400,118200,126800,223200,143100,150200,159800,169600,177300,233500,196100,211600,215900,225700,234900,247700,266600,265900,517400,304400,362800,527500,544300,346600,347000,370200,376100,389700,420800,782600,536800,451300,479400,1289300,499300,511500,609800,956300,786200,561600,581800,594500,610500,633400,796200,671500,698900,699900,1072100,975500,1248500,914500,808500,825200,846800,1418000,876300,886400,905700,1035800,1149000,1016800,1412900,1415300,1765000,1055100,1078700,2040900,1535900,1163600,2213000,1195500,2173500
45,700,1700,2700,6300,5700,8300,17900,19000,15300,22600,21600,30000,29000,54300,58200,41100,103300,51000,68500,60800,66100,73900,77900,84200,150100,165400,105300,111600,119700,128000,274800,144100,150300,160900,167800,190700,294000,205100,204800,214700,230800,234100,244000,318300,266900,504400,291200,312400,592300,357000,333500,359100,361500,378200,389500,404000,1244900,467600,452900,467400,1461600,586500,501900,517400,979700,549500,567100,595500,605500,789900,627300,656600,663000,700500,988900,1069600,1319600,1327500,785700,935200,810800,849800,1725200,868400,894200,914900,958100,946200,984000,1290800,1660100,1384500,1061100,1094500,1208800,1312500,1175800,1768100,1326800,2182300
46,600,1500,2600,6200,7200,7500,12200,23100,15100,23100,22200,29900,29200,53700,57500,41700,76100,51000,67900,60900,67700,72900,78400,84800,169900,178400,103700,110800,120000,126600,226900,142200,150400,160500,167300,176900,279700,195500,203300,213100,224700,250700,245200,567100,268500,490200,288200,300500,536900,325900,337200,349700,469000,467300,531700,409100,440400,430600,439800,457200,1008700,485600,506200,540700,947000,569100,559900,577800,598400,695900,632700,770400,663400,704800,923500,1244200,821100,1102400,791800,1706300,1044200,973800,1128800,871400,890800,900600,926700,1277500,971200,1382900,1460700,1333300,1178400,1219400,1110800,1118000,1152700,1346400,1926500,2152000
47,700,1700,2600,6400,8300,7900,12200,148800,15300,22700,21400,29500,28800,53700,55300,41700,46600,51200,68300,60700,67400,71800,78300,83800,143500,164700,104500,111400,118700,126500,251400,141700,151900,179300,168500,176500,273200,194800,205500,225600,225700,234700,247500,457500,269000,503100,290000,302100,523100,341800,336600,359300,655300,514500,389800,412000,418900,436300,448700,455500,1038200,486400,509500,579600,911000,548700,569200,589900,597400,637400,634800,995400,671000,693500,912200,1205100,973100,936400,778200,803300,827300,940800,1153700,936700,2331000,933700,933100,1615800,1274100,1044500,1628900,1064900,1449200,1742900,1107200,1121800,1158900,1240000,1354000,1900800
48,600,1500,2600,5700,8700,7800,11900,22900,15100,22600,21300,30100,29200,53800,56900,41000,45400,50600,68400,60100,66800,72900,78800,83700,155100,163200,104500,112000,119700,126400,240700,144300,150300,159600,177600,176100,297800,196000,204000,213900,223000,236400,245700,386300,268100,524000,294400,299000,538000,342600,339100,358100,686600,439000,418800,402600,416900,432600,457200,456900,757400,498000,505900,517100,787200,559700,567000,589200,945200,834700,626400,741300,664500,682900,1116800,1537900,826400,1016400,785300,833100,833400,1163600,933800,1147400,1443500,902300,929000,1377000,1029300,1149400,1366200,1087700,1074900,1073400,1438600,1117600,1156100,1208600,1231200,1844700
49,700,1900,2700,5800,7500,7600,160100,23400,15400,21700,21500,36200,28500,80400,54600,41200,46100,51400,68100,61900,67100,71900,79200,85100,153700,165500,104300,112600,116900,125300,230100,143100,151800,159200,167500,176900,287700,196400,205700,213700,225600,248100,244700,431000,268700,582400,292300,300600,526300,326800,337700,350600,594300,389900,387100,413000,417100,449400,443200,466200,954700,485600,501200,517200,709000,553100,563400,585700,801300,645600,639600,644400,663000,725300,1071400,1303000,774300,766200,779900,788000,815900,1358900,884200,1303500,944700,989800,932500,1395100,1000200,1016100,1241600,1215200,1051000,1293600,1375500,1124300,1157000,1172900,1298100,2446200
50,600,1800,2600,6000,8100,7800,18400,23900,15200,22300,21400,24500,28900,53900,57600,40800,51200,55900,65200,70400,71800,73400,78000,84900,148300,164200,105000,111800,118400,134800,215800,150000,158900,160400,168300,176600,303400,194200,204300,216100,439300,235700,251600,320300,267000,497400,299000,301400,543600,325400,344400,357600,431500,559500,483500,403300,429500,430200,443200,544600,783300,486300,509500,557500,784300,697100,570800,589900,635300,620200,633800,643500,672800,712100,717800,1244100,744700,767600,772100,816700,818200,1219200,850200,890700,905200,995300,1046800,1245000,1028500,1073200,1102800,1417500,1222700,1095000,1252600,1117500,1335900,1211600,1518000,2180800
51,600,1700,2400,6200,7800,7600,17100,24500,14900,22700,21400,24600,29700,54200,56400,41200,45200,51500,66400,60300,67300,72900,86300,90200,152800,165000,108900,111700,120200,125200,228300,144300,150200,159100,168900,187700,825300,194500,206200,214000,402500,234600,244900,288300,265500,489800,290500,301200,522100,335700,335300,348800,477600,457000,554300,473600,413900,438400,441800,472500,1091700,485600,790300,823000,547300,612500,561700,578900,595500,612900,627900,656600,665800,1038400,832700,1250400,743500,788900,969100,785700,945400,959000,860500,1064500,962100,1664800,949200,987700,1266500,1009000,1024000,1266000,1074200,1075100,1190400,1976300,2100700,1192000,1368300,1426600
52,600,1600,2600,5700,8000,8300,18600,22800,14600,22200,21500,25300,29000,53500,56200,40600,68600,50000,66500,60500,66100,82200,77100,84900,148000,165000,104000,110300,119300,127500,233900,142800,150800,158000,169000,176900,1114100,211900,278300,218400,401500,233200,244100,255800,265700,517500,291200,309800,524800,325200,336900,349700,567100,515800,431200,984200,416000,431200,592900,545500,871400,494600,765300,648800,687900,652700,567700,596200,596800,618900,813800,648800,661800,806800,905300,1418200,735400,775900,1068300,796900,1134100,1258500,849600,889900,918200,973100,926500,953500,1153000,1050500,1488900,1294100,1236600,1080900,1269400,1993400,1367300,1168400,1209200,1250200
53,500,1700,4100,5900,7800,8100,19000,23700,15400,22400,21300,24800,29900,54000,60000,317400,115300,50700,67100,59400,66700,72000,78200,84700,147300,176500,104400,110500,120000,126600,231500,143000,150200,158900,209400,179200,277700,195000,214800,212900,400600,233600,318300,285100,267800,497500,291000,391400,562600,340400,338500,361600,366100,533100,410200,961200,416700,435100,444500,489800,1002000,485300,514200,534700,565000,548600,563300,663000,605100,620000,1080400,643800,671900,986000,1073900,1221600,738700,750700,1015900,786700,991800,1079100,855400,876200,890100,931400,933900,944500,1065200,1007300,1760400,1142100,1485400,1149400,1111000,1774900,1199400,1315800,1194100,1208600
54,700,1700,3600,6200,7900,7800,17900,23500,14900,21400,20900,24400,28800,53500,60900,54400,68300,50700,67200,60900,66700,72900,77600,83500,152500,166000,104900,112500,119000,126000,164400,142800,150700,159200,272600,177100,239200,204000,204600,216100,385500,236000,245900,283500,267900,499800,289600,300000,574900,326300,336700,351300,375800,432900,391300,403100,414300,437000,455200,456300,807700,484900,502500,528100,558600,556300,1631900,845600,592100,616700,1048800,652400,688300,690300,1231300,1144300,736900,910000,1235300,788800,1087400,1273300,953900,871800,892200,920100,926200,1407200,1144700,1019900,1721900,1857500,1086200,1085500,1097400,1355900,1901400,1355300,1327300,1249000
55,600,1800,3300,6000,8300,7700,19400,19400,14800,22100,22100,25600,28600,53000,60700,40700,83800,58300,67300,60600,66200,73500,78700,83100,150100,165300,105500,118700,119000,198500,132700,143300,150400,166600,278600,185400,186800,195100,204900,215200,303500,235500,246300,256100,267700,524400,288000,300000,609600,325300,342700,349100,377800,395600,389000,404000,424300,428200,443000,567000,774500,486600,509300,519100,766200,543900,574800,1024800,597500,615800,898500,646400,1320600,680400,1224100,1240300,733900,1030000,910400,798500,834100,1217700,872900,867700,899000,1213600,1271300,1095400,1158200,1100900,1715700,1871500,1092700,1075000,1443500,1444700,1523100,1825900,1274800,1217000
56,600,1600,3600,5900,7900,7500,18700,14200,15300,21800,21600,24500,28700,53800,57100,41700,66500,50200,67300,60100,67800,73100,78900,83700,153300,166000,111500,111300,117800,212700,135400,147000,149400,159100,197100,186400,230700,195000,206000,245700,426600,295700,245000,257500,267800,515300,292300,298800,558600,331100,336600,447300,363200,376800,400600,403400,414300,438400,452900,673800,764400,490900,503700,527300,642200,637200,564000,580700,593400,614200,631600,645200,1159800,1154700,1227300,926400,744300,1116000,931500,1265200,844600,875500,862700,873600,1274000,1571600,1308700,1267800,1372700,1396000,1608900,1567000,1066600,1103000,1365100,1581200,1267400,1270300,1258400,1332100
57,700,1500,3400,5900,7600,7900,18500,12900,15300,21700,21200,24400,28800,54100,60600,55700,65300,50600,68100,59600,68000,73300,79000,84700,151800,166400,104000,110000,128800,213400,134800,143600,152300,160800,255100,178100,186600,193900,204600,385200,401500,245500,245900,272700,268200,492600,294800,300300,574100,324400,335000,349100,426800,390200,389700,416300,418600,430200,450300,578600,778100,485000,2739000,516900,580500,545700,846100,617400,605400,619400,662700,647600,1166100,958600,1167000,808200,894600,953500,889200,1436600,911200,912700,855900,870300,1350800,1156400,965600,1327600,1371100,1358900,1475400,1446800,1056700,1083100,1337000,1567600,1137200,1219100,1216800,1336900
58,600,1800,3200,6000,8500,7600,18800,14500,15000,22300,21900,24600,28900,54000,60600,105300,71400,50700,79400,60700,66200,72600,77500,85000,150000,168800,104200,111300,120600,214600,134200,142900,150000,194200,285800,176500,185000,196900,205900,217500,462400,235100,254100,255800,276000,836000,291500,309200,560500,326500,337700,368000,399100,378200,388500,403000,415200,493700,453600,485900,789900,483200,2857700,518700,688700,554500,936100,592600,594500,645200,628900,656000,1143000,828400,888900,842800,1021600,855700,773500,1017200,821100,872800,1079500,1020100,2820400,973300,940700,1359200,1080400,1191700,1254100,1081200,1062700,1084200,1566800,1232400,1150500,1440500,2098200,1235000
59,600,1600,3600,5300,7900,7700,18600,19900,15200,22700,21400,25100,43300,53700,59700,41800,53300,50800,56000,60700,64700,72600,78500,83800,223800,164800,104500,112000,178800,217600,132800,143100,149900,203900,169500,177100,187400,194500,204100,217200,228700,234300,533800,268500,266300,779800,291400,300400,569800,343500,337200,348500,379800,377800,390000,401400,419600,428600,440400,479700,1020700,483600,1008900,517300,533500,552000,694100,579400,913000,635000,628400,646000,1219300,863200,1041200,1143500,1039600,800600,772700,961600,813600,1021100,851400,1498200,1135700,927300,937900,1042600,973700,1059000,1267700,1098500,1062900,1081600,1294000,1801300,1144900,1651100,1536300,1207800
60,600,1700,3500,6200,7500,8300,18500,19600,15300,21900,21800,24400,28500,54000,61000,42600,45800,50800,56100,61000,67100,73400,78000,84200,153200,165900,109900,111400,192900,219000,143900,143200,151600,180300,169100,177100,184700,196900,204500,217000,236700,235600,481200,256300,266200,501700,291300,301500,571000,326000,554000,349500,397700,376200,390200,402500,414500,437600,454100,471000,858800,529900,642400,524400,561600,717200,562200,579600,756300,869200,793100,647600,1173700,879100,1194100,1112200,1111700,773400,779500,827600,823200,955100,863700,1150400,934000,913500,938100,969400,1386800,1005700,1056200,1169300,1054000,1078900,1104300,1489300,1136700,1166600,2229400,1510400
61,600,1800,3500,6800,7600,8000,18200,17100,15200,22300,21500,24400,32100,52800,60500,42400,45600,50200,56200,60500,66400,72400,78100,84600,156700,164400,103900,113400,200200,242300,137000,141300,151100,157600,167500,177400,196600,196300,204300,234400,224600,237000,373400,255400,267800,292500,291500,301200,561200,325400,560700,357500,374100,381900,395700,402900,413500,429700,451900,455500,1316300,483800,503800,518000,756100,871500,563700,577900,690900,681000,729200,656900,1130200,767300,1232800,714800,942400,752100,769900,819200,830700,872100,845500,1267500,958900,945700,924400,1022100,1242600,1125500,1011100,1211900,1078600,1585800,1137500,1215600,1246800,1175600,1381800,1506000
62,600,1600,4000,6300,8300,7600,18300,12700,15100,21700,21600,24600,33800,53900,60400,41300,46800,49900,56300,61500,66900,72600,78000,89800,155600,166700,104200,111800,161100,216900,140100,144000,152500,157700,205900,185800,186100,193600,212500,212800,224000,234500,295700,256200,268300,278400,293500,301400,559500,444800,475900,350300,559600,580100,463600,410400,427000,440500,453500,458600,832300,484800,684900,560500,761700,645700,570700,588800,950200,621900,695800,644900,727600,1372200,1201200,715300,1047300,752300,768800,917800,819800,992600,1221000,888600,1096700,985900,934400,1012900,995800,1258300,1015100,1743500,1052100,1457800,1100800,1201100,2058000,1170900,1202700,1259900
63,600,1900,3900,6000,8700,7800,18600,14900,15400,21800,22400,25100,29000,53800,59500,42100,46100,50900,56100,60000,66600,81400,78500,86200,155300,166400,105400,110600,118300,213800,134300,148800,158200,158800,209200,176200,185400,315600,206000,216400,225700,235700,318500,309700,266300,279300,294800,301400,561500,392400,405700,357000,553400,474300,416500,401200,414600,439200,444300,458500,926900,488600,617100,513100,567100,575900,563000,579200,1083000,651300,645800,645200,1024800,1135100,1413300,1070500,950900,757400,925300,833200,917500,936400,1360500,887500,918700,913800,927300,1002600,976600,1094100,1011100,1635600,1057000,1106300,1101200,1648600,1676000,1212200,1195600,1209100
64,600,1700,3400,5700,8400,7600,18700,17200,14900,22200,21600,24500,28600,53800,61200,41900,45600,50900,56400,60800,66100,71800,78700,85000,148500,163800,124800,111400,119500,213400,135000,142900,150900,190400,166500,178000,186400,208000,203800,227900,238400,236300,297100,256600,267100,278000,298800,308200,503900,396600,353700,360200,706100,772800,416700,400900,422900,429000,453000,458900,823500,598600,530200,523700,560500,703700,563300,579200,1080300,621700,754800,652500,792300,1135300,1293400,769000,760800,750900,797100,794600,821100,1104200,917100,875400,923100,914900,1002800,978800,986200,1002200,1223600,1053700,1522500,1457000,1100800,1548900,1183500,1292100,1187600,1222100
