Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
859,200,900,1500,2500,3800,6500,9500,9600,12800,13000,15500,19200,23400,24200,27000,31900,36300,43100,58300,63800,70100,54900,57200,78000,92300,102200,100200,85900,105400,111700,109200,92800,96300,99800,110500,150900,137200,144400,191200,156700,171200,172100,146500,165900,164500,253900,169600,211500,251500,198500,246800,224700,275900,248900,347800,351600,253600,301000,308500,379900,390900,412300,495900,420500,365000,525400,372000,652800,673700,483300,487300,431000,584100,544200,490500,575000,549600,611900,469600,535000,645800,531600,534600,534200,555400,902700,715400,691000,623200,718700,805300,630700,734800,779900,721200,900200,949800,814700,780500,1108700
860,400,800,1800,2600,3300,6000,10400,10300,11800,14300,16200,18400,21900,26300,28900,34700,36100,41500,57700,59200,71400,53500,66000,72700,94400,96400,83900,78600,109500,103000,113800,103900,94000,95300,107000,144300,133300,141600,196000,138000,176000,178600,145700,151900,161700,243900,171500,206000,244900,191000,226700,222200,279400,228200,354800,363000,274100,298800,299800,410200,390800,410400,374200,380600,386600,521200,354700,619400,632100,480300,495200,425800,568500,539100,490100,559900,517600,600100,468400,528700,623300,536800,538800,553400,539800,664700,712200,658400,601200,736200,785000,664700,751800,800600,746200,872300,891200,806000,758300,1129100
861,300,900,1800,2700,3500,6100,7100,9500,11500,15600,16200,18500,21900,23100,27300,30100,40300,44200,57700,56400,61400,57300,70000,74700,89800,91300,91600,83500,106500,108600,108900,104900,94000,97400,111000,153700,138600,144400,176400,164200,166700,174100,150000,159200,159700,256100,172200,201400,246100,205400,211100,240600,271800,230600,359900,433400,256900,309400,303500,311700,383100,395500,371500,427200,412200,530700,365000,614700,572900,478200,495600,431300,594800,530500,496500,553700,499100,594700,459900,552600,645000,534300,534600,528300,550800,657600,705200,695700,599000,709300,810500,651500,747200,766700,886200,954000,743700,867800,785600,1160400
862,300,900,1900,2400,3900,5500,6500,8500,10800,12700,14100,20900,23800,26000,30900,35200,39200,42600,53000,56600,67600,54000,65800,76900,87800,92300,88400,79000,109000,118600,108600,95600,96600,96900,111300,154500,133600,140700,187700,138100,158900,185500,141300,165500,160200,237800,167600,197200,260400,199500,238300,262700,283300,235000,352400,356200,260100,303500,319200,296900,383700,388500,399200,420300,388700,517600,375700,646500,562500,462900,506700,421900,572400,528200,534100,580600,514900,608900,451100,531100,604800,538900,539900,573200,563500,659200,725300,655500,606100,711700,815400,650200,732800,747400,821700,901500,820500,812600,775000,1107000
863,400,800,1600,2500,3500,5800,7300,9900,11400,12900,17700,17200,24200,23900,26200,33300,38400,38200,61900,56600,72000,53800,61500,81200,95000,110300,92400,84900,101700,110700,110200,99500,91700,95200,107300,158800,127200,140700,184500,143500,169200,167200,146800,159700,165200,250800,163200,208100,251000,201000,233500,264700,274600,233600,350000,332900,253400,283000,292000,296200,383700,412900,360600,408500,384900,542100,371900,621500,548200,480600,492900,425500,564800,557500,484100,563100,520300,581600,505400,521000,626900,535000,558300,544500,540300,664800,749500,678300,617000,747500,859300,678600,733800,749700,734500,918600,934700,834500,786000,1180300
864,300,1100,1200,3000,4100,5600,16700,9800,12500,14000,15000,19900,23600,27000,29000,33600,36400,40100,53300,53800,61700,55200,60300,82700,87100,334000,95600,83100,102500,113400,112700,132500,93100,96500,115000,155700,137000,148700,192300,137500,163000,179500,157200,157900,178100,252000,173200,196700,238400,189600,232300,234300,270400,235600,373700,360000,254500,293300,309500,300400,380300,387100,301200,401800,341900,540500,367600,631000,560000,460100,487300,432200,588600,523900,487200,552300,501400,623000,513700,581600,640300,548900,550100,565400,558700,704200,732600,706700,599800,709900,774000,665200,781600,788000,733100,898800,780900,810600,764000,1150600
865,300,900,1400,2900,4100,5900,6500,9100,11600,13000,16400,19100,26700,23700,30900,35900,38700,39800,58600,265400,69200,56200,67000,126800,84800,97500,159500,79900,105000,116400,110500,113200,91100,101000,118800,161400,125300,140900,183300,145500,164400,173500,151400,162700,158500,249900,168700,211600,238900,197700,248400,224800,273000,247200,352000,357800,249900,293300,332900,301600,391700,390000,312600,380600,344900,530800,362200,640600,556300,478000,498600,421800,538500,632200,486700,541000,510100,566000,516800,540200,615200,535800,550300,537100,561000,644400,744200,787600,607200,742000,800300,653300,758200,767800,724400,920700,708200,826900,778100,1199600
866,300,900,1800,2800,3600,6400,7000,10100,11500,13400,17300,19900,22900,26000,29000,34400,38900,42800,53600,59300,62700,53900,68900,67600,92800,101700,82900,86500,100500,109200,109800,98100,98900,93800,111800,155400,126400,142200,183100,136300,181700,176200,153200,155400,175100,265400,162600,191400,233400,197500,230300,236100,272300,239400,366800,345300,247700,299800,305700,292000,379800,397100,316000,543000,333000,540800,359100,627800,558600,481100,489700,426500,419800,520400,494500,558500,525500,588300,525900,556200,621200,524200,521600,562600,541500,648500,733500,769600,612100,688200,811400,660800,735000,757400,733700,915600,917900,836100,791100,1203400
867,300,1000,1400,2700,5000,5700,7900,10000,10700,12500,16600,17100,23500,23800,29100,34300,40100,42100,73200,52700,67900,56400,56500,88900,91800,94000,75700,82900,105600,114700,110100,99200,90000,96100,107700,160100,135500,145700,182400,145400,166100,169200,159000,156200,169300,253700,180900,207700,238100,239400,232100,230100,265300,242500,305100,356700,257500,316900,300300,310900,399600,388000,313600,396600,324700,531600,337100,665700,577600,489100,517200,416400,412100,476500,506800,566500,506800,589800,529500,556200,631500,510700,547500,561300,547700,640300,744000,773300,617900,709900,818800,656200,756000,773000,702400,946800,881400,855600,785200,1157800
868,400,1200,1500,2700,3400,5900,8000,10300,11300,14300,15100,20300,22700,24900,27700,33300,38500,43200,55400,54700,68600,59700,65800,62900,89800,94500,93600,78300,109600,113800,112100,99500,98600,91700,111600,147200,129300,146600,187600,139400,167600,166800,150200,162000,169800,233600,173000,205900,242800,192100,233900,233200,284900,239900,283200,343500,249700,281000,319800,300900,643700,399000,316400,447000,330800,513300,378100,624000,549200,490900,492400,414800,428400,485900,485000,564100,504600,578700,551200,553100,626400,519900,531500,545700,535600,657500,718200,789000,631000,692300,802300,673700,758100,767500,860400,922900,751400,782600,788800,1127000
869,400,800,1800,2700,3800,5900,7400,10000,11100,13600,16500,18600,21800,24900,31400,37200,39800,40500,53900,55600,69100,60400,61600,80600,92400,93000,90900,85800,107100,113700,113100,104400,99000,98600,110100,154800,125100,143600,189300,157500,168500,177800,148900,158000,170500,238300,157900,213900,244100,197700,236200,225600,272500,228300,294700,353500,256900,295800,313300,291400,382700,402000,314700,394300,331200,526600,374300,625300,526500,486900,478700,407300,407400,475200,501700,542400,503700,595800,508100,561300,606900,528300,536300,564600,565900,637800,862400,792600,608500,734300,820500,667500,750600,737000,908400,891900,883400,825100,775200,1132600
870,300,1500,1400,2800,2900,5600,10200,9400,11500,13800,16400,16900,22100,24100,32100,31100,36400,39200,47800,54500,77900,58700,71500,78100,91400,98600,91800,84800,104800,108700,106900,107300,90300,94700,111200,162000,133200,144100,185300,139500,168400,177300,145600,160600,194200,251100,173800,202200,248900,194000,227800,223200,279100,244600,294100,283400,265300,291000,299600,288500,393700,400500,308700,333200,327700,433300,358600,622600,549100,465800,453900,427200,417100,483300,488800,543000,506800,580100,507200,584000,629800,515600,552800,562200,575400,661900,828700,794400,617600,694700,853300,624400,728000,765800,853800,903100,904900,809200,799200,1179300
871,500,1500,1400,2700,3500,6200,7500,9900,9600,13800,15300,17000,21700,22500,28500,33000,38600,41600,51800,54500,68500,57500,68400,72900,93100,92800,97100,81600,96300,109400,113900,97500,98700,100800,113900,155800,138000,147700,187200,157500,186000,179400,147500,159800,188000,249100,168400,197700,238200,195100,222800,219200,281400,234600,307000,280300,262400,285900,301100,286200,382200,370200,303100,316500,324100,447500,368100,634000,558900,536600,483600,416000,381200,504400,483200,571900,511800,592100,520900,561000,640700,536300,539400,547000,553400,621000,817900,760100,599900,710900,826400,658600,755300,793000,888600,927200,798500,802600,775000,1139200
872,200,800,1300,2800,5800,5600,10400,10600,10600,13500,16400,20200,25700,24900,26800,36600,37600,44000,45900,53100,72400,56200,130800,84400,93700,94000,88700,80300,115300,111500,109300,105000,88800,133900,113300,151000,119900,141900,181200,139600,175000,180400,144700,159900,198300,252300,172500,206000,242400,201400,221700,233000,281900,232700,289800,285600,255000,298200,314300,302900,389800,398700,319200,313100,333700,444400,367300,635200,553900,459000,477700,410000,412900,481000,489400,535900,491300,602000,500700,599900,613100,545600,544800,553600,548800,636600,811600,769700,607100,703400,783000,660700,697300,768600,924300,906000,761700,801200,790000,1144700
873,300,1200,1200,2800,3300,5900,8600,9400,11500,14200,16700,19100,21900,23800,29700,33500,36700,41500,46700,57000,67900,55600,64100,73100,89000,100300,93800,77700,97100,114500,115500,92500,87700,94800,116400,158000,126600,142600,187700,151000,168700,184600,146700,162100,207300,245000,179500,188400,227000,187800,243700,315500,273300,238200,309000,271100,254500,292800,303700,276200,409400,443000,329700,321400,336800,435100,349500,613400,566800,426900,479300,434000,416000,469000,490000,592100,507100,606400,509300,584600,632000,534700,537300,575700,554300,624400,846500,777800,628700,694600,797300,640200,735200,766600,910800,852100,718800,817300,767000,1138700
874,200,1000,1900,2800,3500,6100,8500,9000,10900,13200,15000,17800,23500,24100,28400,37500,37800,40200,47800,106500,72200,57900,63500,64000,91300,94500,84500,82200,101500,106800,113500,98600,95300,101100,285300,156600,128200,149300,178000,139900,168900,175900,145600,157800,182200,250200,176900,204000,245600,197900,221300,372600,277600,231500,352900,268200,248000,285300,311800,297100,402300,379400,331800,328100,323500,449800,384600,555300,541100,440700,520000,422100,416200,492000,502000,567000,509000,588900,531000,563200,642300,520800,536200,558100,570300,633500,837500,769300,615000,698900,816700,645700,775100,795100,893100,899500,738400,817400,761000,1117600
875,500,1400,1500,2700,3900,6100,8200,10300,11500,12900,14900,18300,24500,28000,30100,33200,38200,43600,47400,55800,69100,60200,62400,73000,87400,94500,95400,83600,100900,106200,106600,94800,92300,97700,125500,162900,133700,147000,185200,142100,166900,170900,147300,157600,192000,245700,171200,196500,258600,187000,210100,359400,267500,226600,516700,267200,249700,296100,310100,293400,386900,392200,310500,368200,336700,435400,375100,526700,546100,464600,417700,411300,420800,484200,505700,555300,523800,601900,549000,557500,630000,517000,542600,535500,567700,651400,790100,774400,596000,713000,821100,661700,755400,761700,906800,887200,996000,817600,772200,1188600
