Prueba,Tama�o_10,Tama�o_20,Tama�o_30,Tama�o_40,Tama�o_50,Tama�o_60,Tama�o_70,Tama�o_80,Tama�o_90,Tama�o_100,Tama�o_110,Tama�o_120,Tama�o_130,Tama�o_140,Tama�o_150,Tama�o_160,Tama�o_170,Tama�o_180,Tama�o_190,Tama�o_200,Tama�o_210,Tama�o_220,Tama�o_230,Tama�o_240,Tama�o_250,Tama�o_260,Tama�o_270,Tama�o_280,Tama�o_290,Tama�o_300,Tama�o_310,Tama�o_320,Tama�o_330,Tama�o_340,Tama�o_350,Tama�o_360,Tama�o_370,Tama�o_380,Tama�o_390,Tama�o_400,Tama�o_410,Tama�o_420,Tama�o_430,Tama�o_440,Tama�o_450,Tama�o_460,Tama�o_470,Tama�o_480,Tama�o_490,Tama�o_500,Tama�o_510,Tama�o_520,Tama�o_530,Tama�o_540,Tama�o_550,Tama�o_560,Tama�o_570,Tama�o_580,Tama�o_590,Tama�o_600,Tama�o_610,Tama�o_620,Tama�o_630,Tama�o_640,Tama�o_650,Tama�o_660,Tama�o_670,Tama�o_680,Tama�o_690,Tama�o_700,Tama�o_710,Tama�o_720,Tama�o_730,Tama�o_740,Tama�o_750,Tama�o_760,Tama�o_770,Tama�o_780,Tama�o_790,Tama�o_800,Tama�o_810,Tama�o_820,Tama�o_830,Tama�o_840,Tama�o_850,Tama�o_860,Tama�o_870,Tama�o_880,Tama�o_890,Tama�o_900,Tama�o_910,Tama�o_920,Tama�o_930,Tama�o_940,Tama�o_950,Tama�o_960,Tama�o_970,Tama�o_980,Tama�o_990,Tama�o_1000
768,400,1300,6000,3800,5400,9300,16700,20700,15600,20100,28000,25800,36500,60600,53400,55300,49800,66800,65600,70800,87600,78200,104000,90300,153000,109300,131100,118100,161400,136500,177900,152600,162400,166700,175800,230600,302500,207300,241300,290700,294700,307900,301200,277100,357800,375600,381800,364000,369100,544100,361100,414500,521600,440500,401100,416300,445900,571300,706500,556100,632400,569000,583100,604600,710700,750500,740400,626300,668700,746500,987000,865900,901300,905600,941900,838200,986500,794300,905000,1063300,862700,890500,905400,965200,946100,1021000,1028100,1220000,1042300,1072000,1174800,1094500,1260900,1295700,1274700,1294400,1199000,1237900,1442000,1440100
769,500,1400,5900,3700,5400,9400,17500,23400,15500,19500,28200,63300,36600,52300,55000,55000,50200,67600,65300,162200,89300,77300,102100,90500,155500,109000,120200,116800,161600,137100,178400,151800,163200,168200,174500,207700,242800,204400,247500,289600,295400,307200,295600,277400,357700,372000,380100,358800,368100,530400,361700,413400,525600,439800,399100,418000,444300,506000,706300,534400,632500,564700,576300,594300,711500,787800,739500,678200,668100,749100,989500,865500,902900,937600,960200,868000,984800,795300,903600,1093400,862000,892400,903100,933400,946300,1022300,1031600,1170700,1041100,1077100,1178200,1092900,1261800,1266200,1271900,1294400,1199400,1238700,1440400,1326100
770,500,1400,6200,3700,5400,9300,17700,15300,15500,19900,28500,26300,36700,49500,55400,56000,49500,67800,64600,90400,87500,77200,103700,90200,157300,110400,122300,117400,161400,135900,178100,153100,162100,169400,176500,218800,242000,205600,250900,289500,293900,305900,291000,276900,359200,372000,379700,358600,366500,541300,362600,414800,511500,442800,398200,419600,443100,504600,707800,531600,630700,641400,608800,594900,710000,749600,741100,711300,667100,753000,993600,866500,899300,905200,943000,840900,984100,798600,906500,1062600,865200,890700,906400,933300,946400,1024000,1027300,1164800,1042600,1073800,1178000,1095100,1265300,1272200,1272600,1292800,1204500,1239900,1438000,1276900
771,600,1400,5700,3800,5400,9400,17000,14900,15700,19700,28800,26100,47900,48000,55200,55400,49800,67300,66500,79100,88900,77100,104100,89500,159600,109200,132200,117000,160900,136700,178400,150200,168800,167900,176200,217600,243100,205700,230500,289600,291700,306900,356200,277400,360100,372100,394700,386000,368300,564400,368500,413800,518200,442000,401500,422300,445700,503500,704800,548400,632300,641200,580100,604200,713000,750500,741700,695900,668100,740300,985200,864200,898700,903500,946200,839100,984800,797200,904700,1059800,863800,890200,904600,931600,948000,1021400,1076700,1237700,1115100,1075500,1198800,1093600,1264500,1273800,1319400,1291100,1204200,1238800,1446100,1278200
772,700,1400,6000,4000,5600,9500,17400,14700,15400,19700,28000,26200,50000,49600,56100,54700,50200,67700,65500,78400,87600,77200,104400,90900,219900,109800,118200,118000,160400,136400,178900,153200,162000,168500,177000,211200,243200,205700,245200,289200,297600,307800,294000,277200,359600,391300,381500,361100,405100,557200,362700,415900,530900,443000,400000,420800,445500,502900,706600,529500,632700,639700,580900,595100,709600,748600,739300,701900,667200,738800,987900,864700,901100,906100,944300,838600,983200,795400,903100,1061300,863200,920200,902500,933900,945300,1019200,1032400,1160500,1437800,1073800,1176900,1187900,1251700,1259400,1275200,1295400,1207600,1238400,1442600,1279500
773,500,1300,5800,3800,5400,9500,17300,14500,15700,19400,28100,26900,34900,48600,53500,55600,49200,67600,65200,79200,87700,77800,103500,90600,162800,109800,119300,116800,161000,136400,179600,181000,162000,168200,176200,222600,241900,205900,232900,288400,295700,306700,294300,275800,358100,374400,381000,346600,373000,549400,519000,413400,522200,513500,398300,419800,444100,535400,707900,529500,631300,642300,609800,594000,709800,753600,743300,707700,665900,744300,987700,864000,902400,912500,939000,836000,985400,794100,908500,1061500,865300,889100,923200,933300,945800,1020600,1030000,1130900,1317000,1073900,1182000,1096300,1258600,1259300,1270900,1310800,1202800,1237900,1444400,1280000
774,400,1400,6000,3600,5400,9800,17100,14900,15600,19300,28000,26400,32700,50800,56100,55100,49800,77700,66100,80100,88100,76400,103400,90000,154500,110600,122200,117000,160900,136500,178400,185600,162500,168000,174600,211600,244000,203700,244600,288800,294000,310000,288600,277800,358500,345400,383200,347600,361900,642200,361600,414600,515900,446400,400200,420300,443600,532100,706300,550800,640900,699800,588200,606600,712800,745600,742200,690200,667800,734500,987300,868800,901800,974100,940900,832500,984600,796100,937700,1061400,860800,890100,906400,935700,998300,1021900,1030100,1013300,1312600,1075800,1178600,1094300,1253500,1258400,1276400,1164200,1203200,1237100,1450300,1279500
775,500,1400,6100,3700,5400,9500,17000,14900,15700,19700,27200,26300,36100,48500,53400,55000,49600,67300,65600,78700,88800,77800,103300,90200,157200,109700,130100,117700,161800,137700,178200,169000,162200,168700,175600,219400,243900,207600,232600,288900,313900,334700,290000,276100,359100,337300,379700,349300,366700,576100,366400,412700,528000,424800,400100,420800,445100,507600,705600,533900,633300,641000,584500,596800,711600,751300,739900,696400,668100,752400,985100,876500,899500,906400,943100,827500,983500,793700,885400,1059800,861700,889300,904200,929000,945800,1025600,1028900,1013300,1313100,1071700,1178800,1094400,1252300,1259500,1275100,1163600,1208900,1241100,1440100,1278600
776,500,1300,5700,3800,5400,9100,17000,16500,15200,19700,28700,25600,33500,58400,55300,54700,50000,67800,66100,80600,87300,76800,103400,90400,180100,110200,117700,117400,160200,136500,178700,193100,161600,168500,174800,202100,244500,203400,258700,289700,296800,306100,290500,297800,360500,332100,381800,399300,352500,534800,363600,414200,520300,400100,402300,422200,445500,524900,709900,530400,630600,640700,578700,573800,707500,750200,742600,701500,688600,733000,733300,868300,901600,913000,943200,831600,987700,796800,848700,1063800,861000,889200,905300,932400,948600,1027600,1029500,1014800,1320800,1065400,1177700,1092700,1251600,1259200,1276700,1162300,1205700,1238400,1442900,1279600
777,500,1400,6000,3900,5600,9600,17100,15200,14700,19700,27600,30200,35100,52900,54600,54400,50200,66500,66500,93000,88200,77300,103200,89000,152400,110600,117600,117100,162100,136600,178000,168700,163000,167300,175100,206300,245700,203700,238400,290400,294400,305500,289600,276900,357500,334800,380000,362700,353400,547200,363500,413300,481300,450400,401900,421300,444500,505900,707600,523400,632700,638100,572400,539000,712800,748400,742800,686700,667400,749600,734000,870800,901800,910100,942500,1088200,984000,792700,810000,1057600,862200,889800,904200,932600,947300,1021200,1026900,1013200,1323900,1074100,1263700,1095100,1250900,1257000,1275400,1164800,1248500,1237500,1426500,1277500
778,500,1400,5900,3800,5400,9500,17200,14600,15200,19200,28200,26400,32800,48400,55300,55000,50100,66800,64400,114500,88500,76800,103000,90000,155900,110600,129200,117500,161400,136000,178300,181700,162100,167600,175300,209600,242900,204000,249600,288100,297100,307000,285400,276700,358000,334000,381900,371500,379000,561000,364300,417200,469600,508700,399200,418100,441200,513200,707500,529200,631600,637300,577000,538900,710600,747600,738700,704600,668100,726400,732100,872300,902800,913100,942900,831100,970100,796800,808700,1058700,860400,890200,901900,933800,947900,1018400,1026600,1011600,1325100,1083000,1177700,1094400,1310600,1257600,1273300,1165000,1203900,1235500,1431200,1278700
779,600,1400,6000,3800,5500,9600,16800,14100,15300,20500,27900,26100,35800,48300,54400,55000,50100,66800,65600,93500,89400,77400,103700,90800,170100,110600,118500,118400,161400,137600,179000,176200,162200,166800,175500,206300,243800,204100,249900,288600,295800,305400,285300,277400,359000,360100,561200,362300,365700,547000,366200,414900,472600,459100,401700,420300,496500,501400,707000,526100,634800,642300,664200,540100,709800,746800,740000,692600,667800,757500,761800,868700,903800,911400,941700,832400,873500,796500,807400,1061200,863200,890500,906100,932400,946600,1023400,1028200,1013900,1323700,1066200,1178700,1162400,1315900,1259000,1272300,1165800,1205000,1239600,1426100,1277700
780,500,1400,5800,4000,5300,9600,17300,15700,15600,21600,28100,25700,41300,48700,53700,54600,50100,66300,67100,81200,87200,76900,108200,89800,158400,110900,117700,117200,161100,137100,180600,199100,163000,168400,175600,208400,242500,206800,250300,288800,296000,305900,286400,276400,356900,407600,595600,355100,369300,539300,365300,413800,472800,445200,399900,420600,445400,500900,708600,527300,634100,638400,557900,541100,784700,745700,738700,688500,668200,722000,733000,869900,901100,914800,946100,832700,871500,794300,809400,1057800,862800,888000,904900,933000,945700,1022500,1029000,1012200,1324500,1064000,1178500,1103800,1255200,1316600,1274200,1164000,1203000,1257600,1420800,1278900
781,400,1200,6000,3700,5500,9400,17200,14300,15300,21400,27700,29400,33400,50000,54800,55400,50100,67100,64900,79300,87700,76800,106300,90500,173300,109600,120700,116800,160000,136000,179100,173300,162200,167500,178600,203900,243200,217700,241200,290400,297400,307600,285900,279100,359100,351800,382800,353100,367900,563700,363400,412500,473800,444800,401500,421500,445500,498300,708400,523400,633200,640100,519800,541400,627800,748800,739000,702400,666500,758500,734900,870600,813600,914400,942900,836300,871900,794400,810400,1062100,888500,889700,904800,931100,947200,1023200,1029300,1011200,1316200,1066100,1177600,1103900,1252500,1383500,1275400,1162400,1205900,1238200,1442200,1360000
782,400,1300,5900,3800,5700,9200,17000,14600,15000,19600,28300,310800,37900,51000,54300,55500,49500,66800,67400,79500,88600,77200,105100,90000,172200,109100,141700,117600,168000,136700,178400,176900,162500,168400,176400,229400,244100,209200,250200,290000,296100,306400,290300,276400,358800,340500,383100,347200,358200,514200,364200,415200,445400,440400,400000,421100,444700,502200,718900,531900,635300,641600,518500,539000,626300,747200,740200,687600,666400,720800,731600,871600,720600,909500,943700,832100,873000,795400,808200,1061500,870200,891100,904100,934900,947600,1021600,1027400,1015300,1311900,1067100,1179000,1103000,1249600,1257200,1276600,1163100,1203700,1240500,1428900,1279600
783,500,1800,5800,3700,5500,9400,22900,17600,15200,48900,28400,68100,46000,49000,54700,54600,50200,65900,65400,80000,88800,76700,104300,90000,154100,110400,123900,117100,163200,137200,179100,168400,162700,166900,174900,211000,244800,203500,232200,289700,295700,307300,300000,277700,357900,332600,380600,351200,363500,523100,364300,416300,489000,476700,399500,420500,444600,506700,706400,543600,635500,658900,520000,542300,626200,749400,740500,694700,666400,764700,733000,873200,722500,911600,939800,835700,869000,850800,808700,1049900,870900,891600,904800,930100,946100,1022600,1030100,1010600,1441400,1066400,1177000,1103200,1254500,1259300,1325400,1166000,1204400,1238500,1260200,1276300
784,500,1700,6400,3800,5700,9300,17000,17800,15800,32100,28400,65200,33900,56200,53100,55600,49300,67100,66200,79400,87300,77300,105100,89400,154900,109500,129100,117700,162300,137400,179700,166900,197600,166200,174700,221000,245300,203100,247800,289100,295200,307100,285500,277500,358000,334600,381300,350600,357000,480600,364800,447900,456700,443000,399900,421300,444700,503800,707400,541500,630700,644300,520800,543600,628100,745900,742500,694300,667200,721000,729800,871500,720800,911500,942700,840300,870100,794700,808300,943100,870400,888500,901600,932000,946600,1021000,1190400,1010900,1319900,1063300,1210700,1104000,1240700,1261700,1341800,1164100,1205900,1239400,1251100,1283500
785,500,1300,6300,3700,5500,9800,16700,14800,15500,53200,28700,58000,34200,53900,63900,54900,50000,67000,66500,79500,88400,77500,104400,89500,160400,109700,133500,117300,162300,137800,178900,167200,167800,166000,176500,219000,243600,203500,229300,289100,295000,308900,286000,276800,363800,321600,380400,349700,350800,479700,364700,413200,480300,457200,401300,420500,444200,499300,708700,540400,631500,644700,520100,543100,629100,745800,668800,1139300,668000,848300,734800,872700,722100,909600,941100,834900,871400,797300,810400,940400,869300,890800,902400,1901300,947200,1022000,1335300,1012600,1323600,1065600,1181900,1103600,1242200,1260400,1273800,1162700,1205300,1239400,1250600,1287400
786,600,1300,5900,3900,5500,9700,17100,15200,15200,53800,27900,47300,33000,48000,68700,55900,49800,66300,64900,78800,87300,77100,103600,90100,160500,110400,123000,116800,160000,136100,179100,170900,162400,166500,175500,209400,244000,203100,243600,290600,295600,307100,285000,278500,358000,329600,382000,350400,382200,483200,365100,415600,481500,447200,399900,420300,442700,499900,707100,552300,635900,642500,519900,541800,626800,747900,592400,1098300,668700,733700,731700,870300,721900,939000,845400,833200,871000,795200,814800,957500,869100,887200,903600,2032400,946600,1025200,1281900,1010800,1326500,1066200,1180600,1102300,1241100,1262700,1277900,1163700,1202400,1238600,1255100,1288400
787,400,1400,5600,3700,5300,9500,17300,13900,15400,53400,28800,48700,33300,48100,56100,55400,49100,67200,65500,79700,87800,78300,103300,89700,150100,110700,133200,117400,160200,136700,178100,162400,161300,166800,174200,211200,244500,202500,233600,287700,295900,305400,286700,277300,359000,339500,381300,348600,369900,490200,364900,413300,494700,446500,399600,420500,443800,500900,710000,539800,633700,643400,518500,543500,633700,748300,591800,1094500,668200,798500,731400,871800,721400,908500,844400,834500,872400,795500,817800,945100,870500,890700,904700,1296600,948200,1022000,1278100,1013700,1323400,1065300,1166300,1126400,1244500,1256600,1277700,1170300,1205800,1240500,1254200,1287000
788,400,1500,6000,3900,5400,9500,17600,13200,15200,54100,28400,46000,33000,49300,53600,55600,49300,65600,66100,79000,88500,77200,104500,89500,153800,110300,122800,117700,161100,136600,177800,175600,160900,166700,175400,215400,244200,203500,260900,289200,295400,305000,286900,278600,358300,336300,379900,351300,365700,473500,363600,415400,456000,459400,399100,420000,443500,504400,705300,709600,632600,640700,518400,540800,624100,747700,593800,1091500,666500,725200,733200,871000,722700,912400,840000,830700,867400,794000,813800,943400,869000,888800,904300,1288900,947200,1024900,1280700,1031900,1324900,1067600,1167200,1104400,1241400,1260300,1274100,1163300,1204100,1241000,1254300,1285300
789,500,1400,5900,3600,5500,9300,18000,13900,15300,55200,28100,70600,34500,49200,54100,54700,49700,70400,65100,78800,88100,76800,104700,90200,156700,109100,125200,117100,160400,136500,179400,161900,161200,167200,177000,208000,244000,203000,253200,290600,296200,304300,288000,278400,359900,337300,380600,349100,363100,421500,363500,412700,455200,454200,399700,419900,445200,500100,707000,718100,631000,642300,520400,541500,626900,750800,591200,1097500,670700,762400,734500,871400,720800,913300,842600,830900,864900,796700,815100,941300,869100,907700,930500,1277900,946500,1023200,1277600,1373300,1323200,1065700,1168900,1104200,1242800,1257500,1278200,1164600,1203400,1241600,1254400,1287000
790,400,1300,6100,3500,5400,9400,20200,13500,15700,47600,28000,33400,34200,50900,55300,55600,50000,122000,65200,80200,88200,76800,103400,89500,151700,109800,133400,116600,160000,135800,178200,166900,161800,166500,174800,209800,244200,203800,237600,288800,296200,305000,285000,276500,358400,344500,380400,349800,367100,423400,365000,414300,449700,472600,399400,418500,445100,527700,707900,712800,632400,642300,519400,543400,622500,774800,595100,1023300,663800,719100,736300,869000,721700,916600,844300,835000,868600,798900,817500,945600,866700,883800,911200,1281000,984100,1029400,1274600,1005300,1324600,1066600,1170500,1105000,1257100,1258200,1272400,1165700,1223700,1237800,1253800,1286700
791,500,1500,5600,3800,5400,9800,21500,18200,15600,40100,28500,48800,36500,48500,54000,55600,50000,169000,65000,78500,87700,76600,103700,91900,166200,109800,120100,117000,191300,137000,178300,171100,162300,166100,175400,215400,243100,203200,248400,290900,295000,304500,288600,279100,359700,339500,380700,347300,370700,422700,364500,410900,458400,451700,400200,421300,444000,498800,707900,713000,646300,644100,519400,544400,626800,747400,597100,937300,661500,760700,735300,871800,722300,910800,844700,834100,864900,796700,816300,941300,870600,882000,911900,1283300,945000,1031900,1279800,1036300,1336000,1064200,1172000,1101500,1237400,1256900,1277200,1163100,1207500,1238900,1253000,1288800
792,500,1300,5900,3700,5200,9500,19200,21500,15400,39800,28600,31200,43900,56600,60300,54500,50000,159900,66300,78900,88100,76200,103600,90200,144500,108800,124600,116800,159700,137200,181700,187700,161500,166000,174200,208000,243700,203100,252300,289300,296700,305900,287200,276300,358300,353300,381200,417400,369300,421000,366100,410700,463500,444800,399000,420200,445700,503000,704700,715000,632700,644400,518600,540400,625200,747100,593500,933700,661200,723500,733300,931600,721300,961500,842500,830400,865700,798300,813700,942400,869300,883000,909400,1317700,948100,1021500,1275000,1004300,1314400,1102600,1169700,1104200,1238700,1268400,1274400,1166600,1206800,1346000,1252900,1288300
793,300,1600,6300,3800,5300,9000,19000,20600,15500,42100,27900,29700,33600,54500,68200,55400,49300,133800,66300,79500,87000,77900,104500,88500,123200,116800,127400,117300,159600,137200,178700,169600,160700,166600,174800,207600,243500,204800,241100,290800,294800,305200,283900,277400,360100,334700,381000,346700,363200,427900,364600,411900,471900,443000,399100,420800,442900,502700,705800,710100,632900,654300,519600,543000,626700,750000,593400,938600,661100,764300,733800,871700,719200,911700,847400,833300,864500,797000,813900,943100,868400,884600,912200,1139400,946900,1020800,1185800,1002900,1314400,1077800,1172600,1112900,1245200,1252100,1277500,1162100,1205500,1369200,1252900,1287500
794,600,1300,5700,3800,5500,9300,19700,18600,15500,67400,28000,30700,33300,48000,53600,54800,49900,140800,64000,79500,88300,77100,103600,89100,124300,109600,121600,117300,159600,137200,177900,178900,161600,167500,175100,209300,244800,203800,244700,290800,296600,306000,319000,277600,357600,326700,381800,350200,362100,517600,364400,411800,481000,442000,399200,420600,441500,535100,705400,714900,630900,647100,519800,541100,709300,749000,594300,937400,663100,722300,736800,870800,721400,913700,840800,832500,865600,796100,815200,941700,869800,882500,910100,1093600,946100,1021900,1023000,1006100,1321600,1071800,1170600,1106700,1242300,1250400,1274500,1165100,1203500,1369300,1253100,1287400
795,600,2500,5600,3700,5500,9300,19600,17000,15900,39400,28100,34200,35400,47800,57700,55400,51000,99700,66200,79100,87700,77900,106000,90500,130400,108800,135100,117400,160400,136000,179200,169000,162700,166900,175500,211900,242400,203000,234400,288000,295000,309200,299900,278000,360300,334800,379900,347000,353400,470200,450700,410600,541000,443700,400400,421000,446500,522400,707400,716400,631600,646700,518500,541000,647800,748700,592900,935600,660900,761000,735300,872400,720500,912000,847400,852800,870100,796800,838700,941900,870300,882600,912300,1091200,947100,1020600,1020500,1004000,1407500,1069200,1171200,1123300,1242900,1249900,1297300,1161000,1206300,1368300,1261800,1289400
796,500,1300,6000,3900,5600,9500,26500,17300,15300,33700,27500,29400,34500,48400,56900,55800,50200,93700,65000,79000,88300,76600,105900,90100,117200,109800,123900,117000,159800,137400,179500,189300,162000,167100,173600,208400,243800,202600,243600,288500,293400,307800,284200,278800,359300,330100,382500,348700,354700,494100,384100,410300,481300,437400,399100,421600,444800,501900,709000,714500,633400,649000,520400,542200,680700,752100,597000,932900,659900,723400,751000,872100,721100,909600,839400,832400,865600,795100,815300,940300,871300,882300,911000,1080500,947000,1024300,1020400,1004500,1269400,1066400,1169600,1112300,1237400,1247000,1273100,1166700,1204500,1364900,1252500,1288300
797,500,1100,6000,3900,5400,9100,19900,15000,15400,37400,28500,32900,34600,48800,59600,56100,49900,76700,64800,79100,88200,76900,105100,89700,121700,109700,124500,116100,160600,136200,179400,180700,161300,167300,175500,210300,244200,204700,233000,288000,296300,308900,285000,276800,357900,324000,434400,349800,379500,509400,362500,411600,452400,443700,398800,427000,443100,522500,708000,717300,632900,649800,519500,541100,620100,746600,596600,937300,661200,749200,735600,873700,721400,910200,835600,831000,864900,795100,816400,940400,871200,884200,910300,1068300,946700,1026300,1022100,1003200,1177900,1066200,1170900,1112900,1230600,1249900,1276600,1165300,1204600,1371000,1249900,1286400
798,500,1400,5500,3700,5300,9300,20000,24800,15500,28600,28600,30300,40300,50100,59800,55300,49300,98000,67100,78900,87900,77600,104000,90500,122200,110400,138100,117400,159400,136700,178400,168000,161200,167300,175400,208300,243500,204500,240100,290900,296900,308100,323300,276000,358400,350900,417900,347300,424200,479100,361000,412300,455000,438800,412800,437500,443100,449400,707200,713400,637500,648000,520300,542600,656800,746400,598200,937400,661900,736800,736300,870100,721800,913800,839100,832500,864800,795300,816200,943300,869200,882400,910400,1063700,947500,1023000,1052100,1005800,1177200,1067500,1170600,1111500,1262400,1251800,1269100,1166900,1204700,1369300,1253100,1287500
799,400,1400,5700,3600,5900,9600,17700,13900,15500,27700,28600,30700,38900,49200,56000,55700,49500,96200,65300,79800,88000,77000,105900,89300,127100,110100,120700,118200,159100,135300,178500,168800,162000,165700,175200,211100,245900,203000,235600,288700,296700,307900,296400,277900,357600,342200,381700,350100,381400,471600,360800,409300,448700,444600,399800,483500,446400,448700,708200,713100,634100,661700,518900,542300,640800,743700,595200,935400,670100,739800,734900,874000,721500,913600,835300,828800,866300,796000,816200,949700,874800,882800,909900,1058800,945800,1019600,2385900,1004900,1229000,1066200,1246300,1112600,1281900,1249800,1269300,1163200,1205700,1367500,1268100,1284900
800,500,1300,6100,4000,5600,9700,16800,17100,15200,30600,28000,32600,39200,51200,76000,55100,49800,98500,65000,79000,87500,77600,104600,90900,129100,108800,122200,117900,160600,136700,179000,174800,162300,167100,176500,218700,243600,203900,331200,289600,295100,306800,281700,277400,358800,341100,379700,348000,369100,466800,360900,411300,469000,435000,400500,468800,443400,449300,708900,715800,632400,647400,518900,543100,645600,743800,595400,962600,662400,737200,738600,869400,722900,915000,832400,830400,868800,795700,814500,1304000,868400,882700,909700,1049600,946300,1022500,1858000,1048500,1176200,1064500,1170300,1114900,1231100,1249100,1261300,1170900,1207100,1362500,1254400,1286400
801,500,1300,5700,3800,5300,9300,17400,14800,15600,30600,28000,33300,36400,59500,58900,55100,49600,85800,66700,80100,88100,77600,105000,90400,158200,110000,129000,117100,160600,136700,179300,164400,162600,166800,174300,208700,244100,203000,281200,290500,294500,305100,285000,280800,357000,346000,381100,349600,362200,456000,361400,412500,445800,444400,399000,524500,444800,450100,707500,712500,632900,648000,522000,541900,633000,745100,597400,938900,662400,740400,736000,870700,720500,910400,841200,833300,865900,795500,815900,1061500,867700,884200,909500,1049200,946000,1022900,1129800,1004800,1182200,1066100,1173300,1112300,1232900,1335800,1261700,1164000,1204800,1365900,1253700,1288900
802,600,1600,6200,3800,5400,9500,17000,15300,15500,27100,28000,29400,38000,49600,45200,55200,50300,80900,64300,78300,88100,78000,105100,89100,128400,109900,121300,118000,159300,136400,178400,169500,162000,167700,175000,209200,243300,203400,268700,289700,296700,306300,287600,280200,357300,340100,381500,346900,367900,489000,361000,409900,450700,438400,400900,487700,443600,449300,706000,710600,634000,645300,521400,545200,640800,748300,596400,937700,662900,739600,733800,870400,740700,911700,835700,833400,878000,831500,814600,1063500,870500,880700,911600,1042400,943000,1023000,1218900,1005600,1200800,1064200,1171200,1187600,1549200,1251200,1267000,1163100,1204600,1367500,1252200,1286700
803,400,1600,5800,3700,5600,9200,18000,14200,15800,27000,28200,29800,34000,48000,47500,55200,50200,83600,66000,79100,88400,77700,104300,89600,127200,110100,117600,117400,159500,136100,179200,174600,163100,167400,175400,207700,243900,206800,270100,288800,297300,306000,290300,279900,359200,323800,381500,348300,369400,463600,362300,411300,455700,442200,399600,487600,444600,448600,705500,713600,631800,648400,518000,543200,631500,748800,598900,938000,661900,748500,735700,872400,719300,836800,865600,830100,866700,795000,813500,1060000,868900,881900,910800,1029500,945500,1021800,1171700,1043600,1190400,1066200,1170400,1229300,1664600,1251300,1342000,1164200,1272900,1492500,1256400,1288500
804,400,1500,6400,4000,5500,9100,17900,14500,15300,32600,27600,28900,32100,48800,47600,55100,49800,82600,64800,79600,96600,77100,104400,90100,136000,109100,121100,118100,159500,137100,178600,162200,162200,168500,175800,207900,243300,204900,269700,288700,295200,305700,281600,280800,359900,329000,380900,348900,368900,475500,361300,411700,457700,437600,397900,472800,444700,449200,728000,713200,634700,648500,519500,542700,665100,746600,598400,936000,661800,740200,738700,873400,720100,815400,840000,857100,869300,796400,815700,1121700,867600,880900,911200,1021800,945400,1024200,1137000,1001600,1177300,1064800,1168600,1227400,1663500,1276000,1269500,1169500,1212900,1469500,1261300,1335300
805,500,1400,5700,3800,5700,9300,16700,12400,15400,29900,28000,26000,35000,48200,49000,55400,49200,79900,64100,79200,109400,76900,104700,90100,137400,109900,126000,116500,160200,136600,179200,175300,162300,167000,175800,209200,244700,204400,271000,290200,295100,306700,304200,280500,360500,331100,379900,364600,365100,485000,361200,410200,448900,482000,401100,472900,443900,450000,707300,712400,631100,646400,522200,543300,625100,748800,597400,934300,663100,821500,734500,870500,721700,813700,834500,831500,867500,795400,819100,1059500,869500,883300,912000,1008100,945200,1023800,1131700,999600,1190200,1065600,1165100,1224000,1665500,1254200,1265300,1171400,1212800,1410900,1262300,1286700
806,500,1500,5700,4000,5400,9300,17500,12800,15400,26600,28000,25800,35700,50300,51100,54300,50900,306300,65400,79400,87200,76800,104800,90500,121200,110100,120700,116800,160000,137800,178600,161900,162800,166100,238300,264300,243900,206100,267600,288300,297100,308400,283600,281800,359100,326000,382400,375100,366400,472600,361200,412100,451300,450000,399000,467000,444000,447700,707900,711000,634200,677400,516800,543800,659500,747500,595000,939000,661700,967800,738400,872700,724300,813200,808400,833000,870100,796300,814200,1056700,870400,885000,935100,1004300,1016300,1027300,1123000,1004500,1190900,1088000,1172000,1222500,2309200,1249000,1262600,1171500,1215500,1412100,1262100,1283900
807,400,1200,5700,4000,5700,9100,16900,12300,15600,27600,28300,26300,32800,49300,52000,55100,49200,81100,64000,78800,88200,76600,105000,90500,125400,109700,118500,117500,159700,137500,179100,164900,160900,166600,252000,211500,243200,205700,269400,288700,294300,305200,284300,276900,359400,351200,381700,348800,361900,482800,361700,411400,461900,444800,400400,493500,445000,447500,706700,715800,631400,575500,520800,543200,660100,744500,596700,935700,661000,967100,735200,872900,718700,816000,743000,833100,865200,796500,815300,1062200,870200,918300,910400,1009900,1151300,1023000,1138600,1004600,1133400,1227600,1171400,1223300,1677300,1247300,2531000,1169200,1216000,1449800,1265600,1289500
808,400,1400,5900,3900,5400,9400,17100,12500,15700,28100,28100,31800,35700,49100,52000,54800,50100,88700,65000,79200,88200,76900,105000,90800,144900,110800,122400,117500,160000,135800,179200,228200,161500,167300,263900,232200,244000,203900,269300,288900,293000,305300,297900,278300,359000,342700,380200,355500,365700,477000,363100,410000,457600,477900,398800,478000,444200,450400,705300,712300,632100,576700,668400,542900,641200,742300,604400,936600,662400,971600,739800,871500,721900,814300,742400,833700,866000,797500,814700,1059900,872600,884300,910700,1008100,1086100,1022700,1120100,1003700,1107400,1209500,1172900,1221000,1678400,1248300,2301800,1171400,1218700,1432800,1264700,1286300
